Sample,,,,,,,PROCARBAZINE HYDROCHLORIDE Results,,DIGITOXIN Results,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,ATENOLOL Results,,DOXYLAMINE SUCCINATE Results,,AMINOGLUTETHIMIDE Results,,AMANTADINE HYDROCHLORIDE Results,,APOMORPHINE HYDROCHLORIDE Results,,ABACAVIR SULFATE Results,,QUININE SULFATE Results,,IS_EMETINE Results,,TIMOLOL MALEATE Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,BUPROPION Results,,METICRANE Results,,CARBINOXAMINE MALEATE Results,,PALIPERIDONE Results,,IS_SULFAMETHOXAZOLE Results,,PYRIMETHAMINE Results,,MILNACIPRAN HYDROCHLORIDE Results,,NEFOPAM Results,,TERAZOSIN HYDROCHLORIDE Results,,ALFUZOSIN HYDROCHLORIDE Results,,ANTAZOLINE PHOSPHATE Results,,IS_EYTHROMYCINE Results,,QUINACRINE HYDROCHLORIDE Results,,MEBHYDROLIN NAPHTHALENESULFONATE Results,,ENALAPRIL MALEATE Results,,MYCOPHENOLATE MOFETIL Results,,PROMETHAZINE HYDROCHLORIDE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,DARIFENACIN HYDROBROMIDE Results,,VINPOCETINE Results,,NAFTOPIDIL Results,,PANTOPRAZOLE Results,,FLUVOXAMINE MALEATE Results,,ERGOTAMINE TARTRATE Results,,FEXOFENADINE HYDROCHLORIDE Results,,OXYBUTYNIN CHLORIDE Results,,INDAPAMIDE Results,,RESERPINE Results,,ZALEPLON Results,,CAPECITABINE Results,,CLEMASTINE FUMARATE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,BISACODYL Results,,KETOROLAC TROMETHAMINE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,OXETHAZAINE Results,,IS_MIFEPRISTONE Results,,IRBESARTAN Results,,DEFLAZACORT Results,,DROSPIRENONE Results,,IS_IPRIFLAVONE Results,,TACROLIMUS Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool08-P004A1-S037-T00,MZ002H-Pool08-P004A1-S037-T00.d,Sample,,5/10/2016 7:00 AM,,,,,1.030,913315,1.074,4010808,1.142,4500686,1.567,1797039,1.544,751309,1.589,851752,1.645,1712652,1.667,2160712,1.846,3017622,1.846,2556393,1.913,5671475,2.003,1323440,2.048,9877887,2.159,1548613,2.215,221980,2.283,2328767,2.260,2488815,2.215,2831488,2.260,5707392,2.283,2589911,2.283,10373051,2.338,2769404,2.450,11812144,2.461,3380401,2.529,2769367,2.372,806133,2.764,2179613,2.864,538065,2.887,14425707,2.909,4130347,2.909,7785580,2.920,257202,2.976,2579490,3.054,9625289,3.110,507901,3.133,2198925,3.200,1069339,3.222,168894,3.222,3383437,3.278,6871556,3.267,1486716,3.390,2648179,3.379,5807795,3.468,1744087,3.558,1853922,3.647,4452328,3.614,4566662,3.737,518047,3.770,4192606,3.826,5913708,3.837,9913241,3.860,7317381,3.905,4103354,4.095,21276271,4.184,12156255,4.307,9331048,4.811,9070776,5.213,2104496
!,!,MZ002H-Pool08-P004A2-S038-T00,MZ002H-Pool08-P004A2-S038-T00.d,Sample,,5/10/2016 9:34 AM,,,,,1.020,996283,1.076,3654701,1.143,5193335,1.568,2131385,1.546,871951,1.579,920951,1.635,1720004,1.658,2097855,1.848,3227894,1.859,2450313,1.915,6488735,1.993,1322008,2.049,9988927,2.161,1559554,2.217,243007,2.273,2668125,2.250,3134506,2.217,2780643,2.262,6526252,2.284,2795655,2.284,10533073,2.340,3059291,2.452,12037106,2.463,3622325,2.530,2007704,2.351,841088,2.754,2277768,2.866,604735,2.888,14195637,2.910,4138645,2.910,7841643,2.922,255951,2.978,2610350,3.056,9267606,3.112,488481,3.134,2912772,3.190,1171794,3.224,180413,3.224,3816177,3.268,6901485,3.268,1596813,3.380,2591554,3.369,6291998,3.470,1902203,3.548,2149261,3.649,5181495,3.604,3867082,3.738,872696,3.772,4914079,3.817,6413069,3.828,10789828,3.861,7617221,3.895,3674029,4.096,21763801,4.186,11736745,4.298,9244586,4.812,8710805,5.226,2158315
!,!,MZ002H-Pool08-P004A4-S040-T00,MZ002H-Pool08-P004A4-S040-T00.d,Sample,,5/10/2016 2:44 PM,,,,,1.022,749245,1.078,3286978,1.134,3781854,1.570,1562939,1.548,607151,1.581,715800,1.637,739071,1.660,2111795,1.850,2086307,1.850,1953097,1.917,4469530,1.995,1082817,2.051,7900988,2.163,1268806,2.208,175621,2.275,1934021,2.252,2062673,2.208,2220123,2.252,4534236,2.286,2053945,2.286,8035799,2.342,2064611,2.454,8940937,2.465,2534560,2.532,2517616,2.331,583359,2.767,1617258,2.868,431293,2.890,11117855,2.912,2890730,2.912,5822328,2.924,194568,2.979,1855673,3.058,6943318,3.114,550108,3.125,1045699,3.192,797999,3.226,160787,3.226,2647201,3.282,5260482,3.270,1129816,3.382,1739760,3.371,4643597,3.460,1224929,3.561,1310614,3.639,3161081,3.606,3640377,3.729,7894185,3.774,3180878,3.818,4005901,3.830,8015147,3.863,4384756,3.897,3201169,4.098,18419969,4.188,10349545,4.299,7381424,4.814,8767550,5.228,1538751
!,!,MZ002H-Pool08-P004A1-S037-T12,MZ002H-Pool08-P004A1-S037-T12.d,Sample,,5/10/2016 5:18 PM,,,,,1.029,921190,1.085,4071107,1.141,4729259,1.578,1823933,1.544,853379,1.589,841965,1.645,1866990,1.678,1684630,1.868,3321199,1.880,3132967,1.913,7028446,2.003,1446465,2.047,11905596,2.159,1496457,2.215,275577,2.282,3018689,2.260,3014687,2.215,3611945,2.260,6460802,2.282,2773751,2.282,11327662,2.338,3284431,2.450,13736129,2.472,3724526,2.528,3330360,2.484,917903,2.774,2496689,2.864,609447,2.886,10935908,2.909,4192646,2.909,7918292,2.920,283396,2.976,2903414,3.054,9954723,3.110,752804,3.132,288231,3.188,1212308,3.233,80545,3.222,4515586,3.278,7196973,3.267,2129008,3.390,3049039,3.367,6008574,3.468,1590566,3.558,1567400,3.647,3481501,3.613,4406303,3.714,0,3.770,3710692,3.826,5491314,3.837,9265940,3.860,7133959,3.904,4728478,4.094,20834006,4.184,8775819,4.296,9184613,4.810,7802446,5.213,2065877
!,!,MZ002H-Pool08-P004A2-S038-T12,MZ002H-Pool08-P004A2-S038-T12.d,Sample,,5/10/2016 7:53 PM,,,,,1.018,1044371,1.074,4118704,1.130,5393068,1.578,2679581,1.544,960832,1.589,1021332,1.633,3371618,1.678,1508640,1.868,4356905,1.891,3518766,1.913,8562334,2.003,1585176,2.047,12217441,2.159,1630966,2.215,418101,2.271,3588295,2.260,4333270,2.215,4758241,2.260,8771558,2.282,3431012,2.282,14629796,2.338,4615643,2.450,15291545,2.461,4285770,2.528,655159,2.394,1044165,2.763,2660655,2.864,698712,2.886,7381769,2.909,4931501,2.909,5910801,2.920,234368,2.976,3448872,3.054,11025561,3.110,765812,3.132,483601,3.188,1239736,3.233,59505,3.222,4601289,3.267,7763633,3.267,2073074,3.390,2931050,3.367,6638256,3.468,1584067,3.546,1652935,3.647,3584816,3.602,3945032,,,3.770,4215182,3.826,5004391,3.826,9624626,3.860,6909603,3.893,4337040,4.094,21955969,4.184,10350799,4.296,9828038,4.810,8467022,5.224,2317208
!,!,MZ002H-Pool08-P004A4-S040-T12,MZ002H-Pool08-P004A4-S040-T12.d,Sample,,5/11/2016 1:02 AM,,,,,1.017,864106,1.073,3386872,1.140,4222498,1.554,1554402,1.542,680899,1.587,784178,1.643,981665,1.654,2489563,1.844,2421076,1.844,2012366,1.911,4903251,2.001,1038383,2.046,8192611,2.158,1287565,2.213,133256,2.269,2021110,2.258,1972891,2.213,1909303,2.258,4785680,2.281,2338842,2.281,8636881,2.337,2213512,2.448,9270922,2.460,2684864,2.527,3008641,2.325,631189,2.762,1660233,2.862,477685,2.885,8648985,2.907,3079041,2.907,6321466,2.918,212309,2.974,1896603,3.052,6989343,3.108,712393,3.131,191087,3.187,728980,3.220,125177,3.220,2802458,3.276,5294465,3.265,1038635,3.388,1670160,3.366,3875328,3.466,958371,3.545,1127896,3.645,2325313,3.612,3045282,3.712,0,3.768,2718200,3.824,3162256,3.835,7154957,3.858,4281544,3.903,3496443,4.093,20374127,4.182,11757406,4.305,8693366,4.809,8674783,5.223,1731396
!,!,MZ002H-Pool08-P004B1-S041-T00,MZ002H-Pool08-P004B1-S041-T00.d,Sample,,5/11/2016 3:37 AM,,,,,1.028,786702,1.073,3527526,1.140,4125834,1.565,1561156,1.542,705983,1.587,795039,1.643,1677458,1.665,1920688,1.856,2410386,1.856,1828174,1.912,5199564,2.001,1119422,2.046,9121930,2.158,1476106,2.214,164646,2.270,2036576,2.258,2393305,2.214,2322746,2.258,5140685,2.281,2423345,2.281,9455973,2.337,2608921,2.448,10947548,2.460,2926413,2.527,2651927,2.381,552567,2.762,1806693,2.862,542763,2.885,5986664,2.907,3549179,2.907,7058262,2.918,223392,2.974,2197402,3.053,7776865,3.108,543166,3.131,1808983,3.187,1001149,3.220,139415,3.220,3084596,3.276,6260645,3.265,1250783,3.388,1938040,3.377,5320734,3.466,1544081,3.556,1388297,3.645,4257458,3.612,3806412,3.713,0,3.768,3846895,3.824,5220741,3.836,9417335,3.858,5479732,3.892,4646499,4.093,21250146,4.182,9840872,4.305,8973182,4.809,8696568,5.223,2095091
!,!,MZ002H-Pool08-P004B2-S042-T00,MZ002H-Pool08-P004B2-S042-T00.d,Sample,,5/11/2016 6:12 AM,,,,,1.020,872181,1.076,3097170,1.143,4573389,1.557,1747160,1.545,703147,1.579,849548,1.635,2034811,1.657,2060607,1.847,2580894,1.847,1908537,1.915,5242595,1.993,1087744,2.049,8152660,2.161,1320885,2.205,153921,2.273,2061117,2.250,2360792,2.205,2007724,2.250,5211262,2.284,2451819,2.284,8815324,2.340,2419459,2.452,10070384,2.463,2962541,2.530,2806686,2.384,507659,2.754,1860067,2.865,536784,2.888,12196947,2.910,3430744,2.910,6618119,2.921,221004,2.977,2111509,3.056,7476535,3.112,216834,3.134,2798659,3.190,1064407,3.223,188472,3.223,3061670,3.279,5978188,3.268,1219757,3.391,1814437,3.369,5915666,3.469,1914090,3.548,1907232,3.648,5609699,3.604,3347726,3.727,12843040,3.772,4932703,3.827,5834771,3.827,10641465,3.861,5702170,3.895,3745309,4.096,21263828,4.185,11538021,4.297,8796523,4.812,7935881,5.215,1676935
!,!,MZ002H-Pool08-P004B3-S043-T00,MZ002H-Pool08-P004B3-S043-T00.d,Sample,,5/11/2016 8:47 AM,,,,,1.021,895946,1.066,3416931,1.133,3919703,1.558,1604387,1.547,577383,1.581,637098,1.637,871338,1.659,2330809,1.849,2272737,1.860,1997534,1.905,4356961,1.994,1096561,2.050,7818457,2.151,1212618,2.207,155229,2.274,1965148,2.252,2122403,2.207,2028270,2.252,4802862,2.274,2118976,2.274,8501079,2.341,2085876,2.442,8876623,2.464,2372739,2.531,3243616,2.397,640009,2.755,1509837,2.867,413493,2.878,9596978,2.912,2873988,2.912,5649924,2.923,187691,2.979,1664359,3.057,6521979,3.113,388463,3.124,1859068,3.191,895420,3.225,153731,3.214,2794984,3.270,5429646,3.259,1180261,3.382,1624264,3.370,4763954,3.460,1377416,3.561,1319447,3.639,3830188,3.605,2611695,3.728,1818964,3.762,3902527,3.818,4669042,3.829,9205384,3.863,4932899,3.896,3994292,4.097,19143520,4.187,11361677,4.299,8411088,4.813,7615605,5.227,1519538
!,!,MZ002H-Pool08-P004B4-S044-T00,MZ002H-Pool08-P004B4-S044-T00.d,Sample,,5/11/2016 11:21 AM,,,,,1.020,809170,1.064,3154980,1.131,4108763,1.568,1717800,1.545,684468,1.579,787658,1.635,1039901,1.657,2168814,1.859,2575428,1.859,1752287,1.903,5079156,1.993,1001402,2.049,7736211,2.149,1490145,2.205,154028,2.272,1991115,2.250,2303488,2.205,1904184,2.250,5023536,2.272,2276665,2.272,8444914,2.340,2285039,2.440,9184287,2.463,2867298,2.530,2807567,2.373,602574,2.753,1724295,2.854,504505,2.877,11582178,2.899,3229798,2.899,6122775,2.921,205680,2.977,1797614,3.056,7265074,3.111,299589,3.123,1642688,3.179,1047573,3.223,196836,3.223,2861494,3.268,5906743,3.268,1152207,3.380,2024802,3.369,5365863,3.458,1709422,3.548,1944333,3.648,5190488,3.604,5056838,3.727,12545646,3.771,4544797,3.816,5385950,3.827,10306893,3.861,6096329,3.894,4379993,4.096,21382475,4.185,12656541,4.297,9047746,4.812,9304436,5.226,2030640
!,!,MZ002H-Pool08-P004B1-S041-T12,MZ002H-Pool08-P004B1-S041-T12.d,Sample,,5/11/2016 1:56 PM,,,,,1.031,728552,1.087,3755450,1.143,4146261,1.591,2020537,1.546,902246,1.591,871818,1.635,2992898,1.703,260275,1.882,2725180,2.027,2746757,1.915,6040231,1.993,1330872,2.049,12272675,2.161,2034433,2.217,292533,2.284,3254866,2.262,3111588,2.206,3924088,2.262,6906480,2.284,2917982,2.284,12619702,2.340,3870732,2.452,13928063,2.463,3957152,2.530,2217127,2.497,828119,2.754,2356670,2.866,684925,2.877,16091,2.911,4224904,2.911,8188232,2.922,271176,2.978,2771225,3.056,9026180,3.112,754004,3.123,114700,3.190,1030119,3.224,17857,3.224,4126920,3.269,6783507,3.269,1839125,3.392,1778633,3.369,5663466,3.459,1382463,3.548,1136809,3.638,2916574,3.604,3608911,3.716,0,3.772,4049432,3.828,4019555,3.828,8699490,3.861,4613116,3.895,4729093,4.096,20340638,4.186,23229,4.298,8882523,4.812,6913128,5.215,1582421
!,!,MZ002H-Pool08-P004B2-S042-T12,MZ002H-Pool08-P004B2-S042-T12.d,Sample,,5/11/2016 4:31 PM,,,,,1.031,916893,1.087,3051706,1.143,4501547,1.557,1673941,1.546,716344,1.580,801725,1.636,1168749,1.658,2176620,1.859,2583274,1.870,1681585,1.904,5152199,1.993,1025735,2.049,7722452,2.161,1052368,2.206,138119,2.262,2053465,2.251,589945,2.206,2104186,2.251,4900394,2.273,2394894,2.273,8935105,2.340,2367751,2.452,10277622,2.463,2945377,2.530,2720741,2.385,472651,2.754,1717799,2.866,538244,2.888,6171319,2.911,3463876,2.911,6727354,2.922,220314,2.978,2048153,3.056,6907397,3.112,253411,3.123,770288,3.190,931001,3.224,164861,3.224,2957925,3.269,5817634,3.269,1196520,3.392,1479079,3.369,5776921,3.459,1792589,3.548,1735563,3.638,5372802,3.604,2705456,3.727,147041,3.772,5160794,3.817,5898937,3.828,10235531,3.862,5372461,3.895,4028933,4.096,20045489,4.186,9030210,4.298,8375464,4.812,6373274,5.215,1088918
!,!,MZ002H-Pool08-P004B3-S043-T12,MZ002H-Pool08-P004B3-S043-T12.d,Sample,,5/11/2016 7:05 PM,,,,,1.019,892305,1.075,3180346,1.131,3609335,1.578,1494365,1.545,602603,1.578,673919,1.634,1158610,1.668,1892747,1.858,1914238,1.869,1038587,1.914,4078854,1.992,1159882,2.048,7352822,2.160,1071178,2.205,183851,2.272,1997981,2.261,1103039,2.205,2383504,2.250,4490943,2.272,2153058,2.283,8372868,2.339,2022080,2.440,7736222,2.462,2260789,2.529,4194423,2.395,510508,2.753,1634814,2.865,457500,2.887,124941,2.910,2776346,2.910,5569115,2.921,190828,2.977,1775404,3.055,6224754,3.111,390062,3.122,82308,3.189,827137,3.223,67819,3.223,3036883,3.268,5202692,3.268,1290345,3.391,1459066,3.368,4888649,3.458,1197062,3.559,1027930,3.648,2792309,3.603,2644814,3.715,0,3.771,3582437,3.827,3326947,3.827,7634500,3.861,3848874,3.894,4363007,4.095,17732837,4.185,9461365,4.297,7529978,4.811,6124361,5.225,1120742
!,!,MZ002H-Pool08-P004B4-S044-T12,MZ002H-Pool08-P004B4-S044-T12.d,Sample,,5/11/2016 9:40 PM,,,,,1.031,852786,1.076,3391234,1.143,3905860,1.568,1712406,1.546,634755,1.579,765608,1.635,1233867,1.657,2219545,1.859,2411312,1.881,1409923,1.904,4595524,1.993,1054910,2.049,8055647,2.161,1152494,2.206,159512,2.273,2016382,2.250,333836,2.206,2208014,2.250,4583219,2.273,2259353,2.273,8470627,2.340,2076184,2.452,9631688,2.463,2781504,2.530,2655681,2.385,452502,2.754,1617230,2.854,459787,2.888,7897547,2.910,2868595,2.910,5880808,2.922,202004,2.977,1714345,3.056,6431124,3.112,190422,3.123,348378,3.190,838621,3.224,157646,3.212,2528358,3.268,5436692,3.268,1055193,3.391,1727683,3.369,5000577,3.458,1581387,3.548,1634389,3.637,5091804,3.604,3726272,3.727,3461400,3.772,4212559,3.828,5146235,3.828,9273861,3.861,5382934,3.895,4723862,4.096,19400354,4.186,11212935,4.297,7841131,4.812,7995447,5.226,1365827
!,!,MZ002H-Pool08-P004C1-S045-T00,MZ002H-Pool08-P004C1-S045-T00.d,Sample,,5/12/2016 12:15 AM,,,,,1.020,701089,1.076,2808537,1.131,3404682,1.579,1373442,1.545,604273,1.579,630344,1.646,178117,1.668,1211258,1.870,1929568,1.892,746944,1.914,4122359,1.993,999884,2.049,6909327,2.161,876119,2.205,154713,2.272,1831563,2.261,1927223,2.205,2078345,2.250,4185953,2.284,1932403,2.284,7726360,2.340,1916974,2.451,8180007,2.463,2216924,2.530,2050668,2.407,365812,2.765,1256733,2.865,416502,2.888,10083902,2.910,2447054,2.910,5217154,2.921,154605,2.977,1368443,3.055,5393219,3.111,226156,3.123,3030121,3.190,729079,3.223,167262,3.212,2363102,3.268,4656658,3.268,1042014,3.391,498344,3.369,4989043,3.458,1397102,3.559,1233451,3.637,4277214,3.615,2519822,3.727,205479,3.760,4091175,3.816,4702582,3.827,8409541,3.861,3534390,3.894,1871274,4.096,16891929,4.185,9402878,4.297,6571677,4.812,7980775,5.214,1115141
!,!,MZ002H-Pool08-P004C2-S046-T00,MZ002H-Pool08-P004C2-S046-T00.d,Sample,,5/12/2016 2:50 AM,,,,,1.021,841906,1.077,2964102,1.133,4182784,1.570,1612768,1.547,727349,1.581,746513,1.637,394090,1.670,1725867,1.860,2330158,1.883,1672748,1.905,4770578,1.995,1019488,2.051,7459469,2.162,1013578,2.207,173333,2.263,2085008,2.252,2325930,2.207,2187184,2.252,4931620,2.274,2292434,2.274,8758016,2.341,2149944,2.442,9626718,2.464,2627879,2.532,2283268,2.397,411357,2.755,1437674,2.867,453696,2.878,10799705,2.912,2626721,2.901,5795196,2.912,158789,2.979,1650606,3.057,6050356,3.113,433323,3.124,3206094,3.180,786002,3.214,154519,3.214,2762523,3.270,4946404,3.270,1121342,3.393,464279,3.371,5257155,3.460,1401183,3.572,1095505,3.639,4190979,3.617,2170437,3.706,0,3.762,4586707,3.829,4792255,3.829,9318657,3.863,3748095,3.896,1836207,4.098,18788028,4.187,10557762,4.299,7564916,4.802,8607623,5.227,1238205
!,!,MZ002H-Pool08-P004C3-S047-T00,MZ002H-Pool08-P004C3-S047-T00.d,Sample,,5/12/2016 5:24 AM,,,,,1.020,692501,1.076,2953040,1.132,3351574,1.568,1130546,1.546,576250,1.579,598049,1.635,168618,1.669,1754075,1.870,1985842,1.870,1521564,1.904,3965561,1.993,1002233,2.049,7172835,2.161,577507,2.206,158192,2.273,1629415,2.251,1898270,2.206,2043008,2.251,4071849,2.273,1844631,2.284,7254535,2.340,1732965,2.441,7897396,2.463,2184714,2.530,2197365,2.385,387663,2.754,1230811,2.866,383027,2.877,9499749,2.911,2299864,2.911,4949278,2.922,140758,2.978,1356025,3.056,5059434,3.101,270369,3.123,2790553,3.190,696357,3.224,171799,3.213,2287331,3.269,4467756,3.269,1025967,3.380,400825,3.369,4699691,3.459,1334215,3.571,1147618,3.638,4257571,3.615,1587786,3.727,5517427,3.761,3774002,3.817,4472910,3.828,8018422,3.861,3376622,3.895,1825261,4.096,16307015,4.186,9124824,4.298,6453630,4.812,8219234,5.215,1078663
!,!,MZ002H-Pool08-P004C4-S048-T00,MZ002H-Pool08-P004C4-S048-T00.d,Sample,,5/12/2016 7:59 AM,,,,,1.033,773080,1.089,3371790,1.145,4031332,1.570,1677380,1.547,646521,1.581,684175,1.637,397049,1.682,1359370,1.872,2447465,1.939,2141963,1.905,5057382,1.995,1126007,2.051,9364175,2.152,1266900,2.207,211209,2.275,2168896,2.252,2702267,2.207,2487902,2.252,5600721,2.275,2128289,2.286,9084040,2.342,2362460,2.442,10061173,2.465,2840656,2.532,1591937,2.454,456860,2.756,1525605,2.856,493313,2.879,10900002,2.912,2458280,2.901,5821475,2.912,159001,2.979,1788216,3.058,5978864,3.114,412660,3.125,2805685,3.181,822144,3.225,141029,3.214,2840726,3.270,4980994,3.270,1306757,3.382,941182,3.371,5358069,3.460,1449152,3.561,1093036,3.639,3594256,3.606,3190549,3.729,23514,3.762,3686640,3.829,4145561,3.829,8745649,3.863,3505991,3.897,2415560,4.098,18723638,4.176,10924430,4.299,7821061,4.803,9129070,5.217,1502108
!,!,MZ002H-Pool08-P004C1-S045-T12,MZ002H-Pool08-P004C1-S045-T12.d,Sample,,5/12/2016 10:34 AM,,,,,1.020,769265,1.076,3054830,1.132,3499325,1.568,1466781,1.546,569791,1.579,612324,1.635,67919,1.669,584059,1.859,2261493,1.870,1377773,1.904,4183267,1.993,907469,2.049,6971227,2.150,766823,2.206,134868,2.273,1824543,2.250,181701,2.206,1952205,2.250,4565433,2.273,2044033,2.273,7939112,2.340,2051351,2.441,8359812,2.463,2181385,2.530,2474911,2.396,422165,2.754,1188170,2.854,442156,2.888,7301209,2.899,2495578,2.899,5319722,2.910,159495,2.978,1467199,3.056,5131579,3.101,237736,3.123,1811808,3.179,752633,3.212,176249,3.212,2610436,3.268,4523650,3.257,1058360,3.380,655996,3.369,5028550,3.459,1420478,3.548,1440749,3.638,4684042,3.604,2295925,3.705,0,3.761,3908068,3.816,4839366,3.828,9051566,3.861,3964454,3.895,2675984,4.096,18341946,4.174,9655754,4.297,7517491,4.801,7759244,5.215,522201
!,!,MZ002H-Pool08-P004C2-S046-T12,MZ002H-Pool08-P004C2-S046-T12.d,Sample,,5/12/2016 1:08 PM,,,,,1.021,933941,1.077,3246360,1.133,4330746,1.558,1941475,1.547,783175,1.580,808768,1.636,774888,1.658,1189758,1.860,2746960,1.871,1273302,1.904,5243878,1.994,1072947,2.039,8608071,2.151,1010445,2.207,162173,2.262,2249054,2.251,2682762,2.207,2297316,2.251,6026948,2.274,2573715,2.274,10066356,2.341,2548188,2.441,10582761,2.464,2954570,2.520,2780075,2.385,419856,2.755,1549637,2.855,518135,2.878,8000343,2.900,2700081,2.900,5612847,2.911,164147,2.967,1864013,3.057,6568290,3.101,523930,3.124,1333953,3.180,825441,3.224,141614,3.213,3166332,3.269,5272649,3.269,1188630,3.392,698492,3.370,5179395,3.459,1277538,3.549,1239368,3.638,3715156,3.605,1812203,3.683,0,3.761,4424277,3.829,4356454,3.829,9674855,3.862,4003937,3.896,2711955,4.097,21373148,4.186,10505827,4.298,9044960,4.802,8304045,5.204,1214919
!,!,MZ002H-Pool08-P004C3-S047-T12,MZ002H-Pool08-P004C3-S047-T12.d,Sample,,5/12/2016 3:43 PM,,,,,1.021,670111,1.077,2971566,1.133,3265098,1.581,1229220,1.547,469844,1.581,523396,1.637,131918,1.670,1541543,1.872,1993289,1.883,671724,1.905,3866766,1.995,917497,2.051,7052308,2.162,458908,2.207,148435,2.274,1706970,2.252,1416562,2.207,2023319,2.252,4150648,2.274,1695197,2.285,7063400,2.341,1759018,2.442,7659343,2.464,2005378,2.520,2015793,2.442,506911,2.755,1097089,2.856,369707,2.878,6185918,2.912,2140867,2.901,4536777,2.923,126383,2.979,1285167,3.057,4360254,3.102,245120,3.124,1386457,3.180,607087,3.225,150517,3.214,2184097,3.270,3869175,3.259,1088247,3.382,450187,3.371,4875790,3.460,1250468,3.561,1190207,3.639,3802297,3.617,919732,3.717,0,3.762,3348643,3.818,4172339,3.829,8102722,3.863,3168150,3.896,2316082,4.098,15632577,4.176,8397248,4.299,6635952,4.802,6866941,5.216,666670
!,!,MZ002H-Pool08-P004C4-S048-T12,MZ002H-Pool08-P004C4-S048-T12.d,Sample,,5/12/2016 6:18 PM,,,,,1.018,815465,1.085,3872845,1.141,4491619,1.600,2212632,1.533,948517,1.589,825714,1.645,827199,1.745,136260,1.902,3192684,2.025,3181876,1.924,8116682,1.991,1344289,2.058,12437232,2.170,1818838,2.215,468907,2.282,3540683,2.271,3572128,2.204,4777100,2.271,9095169,2.293,3142071,2.305,14150671,2.349,4390047,2.461,14421932,2.484,3858974,2.528,558193,2.539,677264,2.774,2645306,2.853,690683,2.897,10973258,2.931,3263241,2.931,7153850,2.942,192996,2.998,2619146,3.076,8464625,3.110,726500,3.088,761925,3.211,1087831,3.199,12582,3.244,4616911,3.289,6422555,3.255,1966458,3.412,1592199,3.367,4984733,3.457,1233834,3.580,991360,3.613,3228670,3.647,3389266,3.680,0,3.759,3094676,3.781,3054065,3.826,7503892,3.893,4489628,3.826,2270269,4.027,20466333,4.184,10234823,4.296,7756118,4.799,7785014,5.202,1433557
!,!,MZ002H-Pool08-P005A1-S049-T00,MZ002H-Pool08-P005A1-S049-T00.d,Sample,,5/12/2016 8:53 PM,,,,,1.029,811016,1.085,3222958,1.141,3858268,1.577,1556085,1.544,693369,1.589,781205,1.645,576631,1.678,1429815,1.868,2407762,1.902,873886,1.913,4528371,1.991,1077501,2.058,8318355,2.170,1089556,2.204,179629,2.271,2096799,2.260,2408387,2.204,2410068,2.260,5415352,2.293,2314219,2.293,9269462,2.349,2249526,2.461,10274435,2.472,2708843,2.528,1679082,2.439,548483,2.774,1730699,2.853,496926,2.897,11341101,2.931,2917266,2.920,5811649,2.942,192668,2.998,1974599,3.076,7130280,3.110,390179,3.088,2737249,3.211,865651,3.244,106015,3.244,2443816,3.289,5859775,3.255,926955,3.412,1364028,3.367,4574837,3.457,1257034,3.580,1342457,3.613,3893735,3.636,3260476,3.669,40258,3.759,3678248,3.781,4341598,3.826,8273593,3.893,5912812,3.826,1673149,4.038,19240490,4.184,8765764,4.296,6581959,4.799,6737177,5.213,1715109
!,!,MZ002H-Pool08-P005A2-S050-T00,MZ002H-Pool08-P005A2-S050-T00.d,Sample,,5/12/2016 11:28 PM,,,,,1.019,783317,1.075,3019581,1.131,3647237,1.567,1509676,1.534,613414,1.579,723864,1.646,182143,1.668,1061127,1.858,2264400,1.892,1121226,1.914,4222278,1.992,891995,2.060,6190799,2.160,922437,2.205,122766,2.272,1810182,2.261,2021969,2.205,1848637,2.261,4687449,2.283,2275803,2.283,8582517,2.350,1886073,2.462,8449335,2.473,2384160,2.529,2341878,2.429,472784,2.764,1378442,2.854,431331,2.887,10110918,2.921,2629739,2.921,5582411,2.932,162846,2.999,1660763,3.066,5795470,3.111,307835,3.089,2731323,3.212,709250,3.245,119662,3.245,2158096,3.290,5298952,3.257,814169,3.402,492008,3.368,4292071,3.458,1168108,3.570,1233085,3.614,3750424,3.637,2103688,3.682,9145098,3.760,3469421,3.782,3869674,3.827,8247021,3.883,5299640,3.827,1045834,4.040,18836976,4.174,9313261,4.297,6354687,4.800,6082717,5.203,1415416
