Sample,,,,,,,DIGITOXIN Results,,DIGOXIN Results,,IS_SPARTEINE Results,,CIMETIDINE Results,,ATENOLOL Results,,FENSPIRIDE HYDROCHLORIDE Results,,NALOXONE HYDROCHLORIDE Results,,PIDOTIMOD Results,,ERGONOVINE MALEATE Results,,ROPINIROLE HYDROCHLORIDE Results,,HYOSCYAMINE Results,,THIABENDAZOLE Results,,ESZOPICLONE Results,,IS_EMETINE Results,,LOFEXIDINE  HYDROCHLORIDE Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,METHYSERGIDE MALEATE Results,,IS_SULFAMETHOXAZOLE Results,,PYRIMETHAMINE Results,,TAMSULOSIN HYDRCHLORIDE Results,,NEFOPAM Results,,VENLAFAXINE HYDROCHLORIDE Results,,IS_EYTHROMYCINE Results,,METHOCARBAMOL Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,SPIPERONE Results,,PENTOXIFYLLINE Results,,CYCLOPHOSPHAMIDE Results,,DIPHENYLPYRALINE HYDROCHLORIDE Results,,LOXAPINE SUCCINATE Results,,ORPHENADRINE CITRATE Results,,PERICIAZINE Results,,DULOXETINE HYDROCHLORIDE Results,,CARVEDILOL Results,,ERGOTAMINE TARTRATE Results,,TRIHEXYPHENIDYL HYDROCHLORIDE Results,,METOLAZONE Results,,ANAGRELIDE HYDROCHLORIDE Results,,INDAPAMIDE Results,,PHENYTOIN SODIUM Results,,RAMIPRIL Results,,METAXALONE Results,,TERBINAFINE HYDROCHLORIDE Results,,CARISOPRODOL Results,,OXETHAZAINE Results,,RAMELTEON Results,,IS_MIFEPRISTONE Results,,BETAMETHASONE ACETATE Results,,WARFARIN Results,,ARTEMISININ Results,,VALSARTAN Results,,CELECOXIB Results,,SULFINPYRAZONE Results,,OXAPROZIN Results,,BETAMETHASONE VALERATE Results,,MEGESTROL ACETATE Results,,DANAZOL Results,,NATEGLINIDE Results,,IS_IPRIFLAVONE Results,,MEVASTATIN Results,,ITRACONAZOLE Results,,TACROLIMUS Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool18-P002B1-S017-T00,MZ002H-Pool18-P002B1-S017-T00.d,Sample,,4/30/2016 9:58 PM,,,,,1.076,5133146,1.132,9015778,1.155,5172563,1.244,5636461,1.233,3467697,1.289,165661,1.524,5165324,1.647,1274880,1.524,18998,1.759,9192887,1.882,950553,1.636,6746962,1.949,3439661,2.005,1866496,2.049,12358623,2.206,4240332,2.228,3442624,2.262,6568886,2.273,2888540,2.307,11680115,,,2.542,3282461,2.542,1010464,2.665,4743129,2.676,7155859,2.777,14592000,2.844,4640178,2.888,5817405,2.967,1171355,2.911,1871068,2.933,342479,2.922,1467541,3.000,71232,3.023,347670,3.034,11369805,3.280,2779774,3.202,1138558,3.280,2765443,3.414,434495,3.459,14151625,3.526,3143667,3.504,7253010,3.783,1516244,3.873,6382062,3.906,3386484,3.873,5234198,4.197,748791,4.242,21358735,4.276,1975515,4.432,3021456,4.522,590713,4.443,2082328,4.533,11006368,4.745,1114195,4.712,11373786,4.824,4401561,4.824,1408798,4.835,8759082,4.958,1623626,5.081,39239,5.249,584790
!,!,MZ002H-Pool18-P002B3-S019-T00,MZ002H-Pool18-P002B3-S019-T00.d,Sample,,5/1/2016 3:07 AM,,,,,1.063,5993491,1.130,9520107,1.153,5613325,1.242,5996326,1.242,3638686,1.287,191166,1.522,5908651,1.645,1380614,,,1.768,10666211,1.880,804855,1.645,6775759,1.947,4007482,2.003,2092863,2.059,13604156,2.215,4921544,2.227,3395286,2.271,6846302,2.282,2953876,2.305,13226918,,,2.551,4311844,2.540,951059,2.663,6297497,2.674,8587050,2.775,16052813,2.853,5239256,2.886,6899875,2.965,1529813,2.909,2141557,2.931,412105,2.920,1908062,3.010,78898,3.010,397708,3.043,14560916,3.289,2889091,3.200,1702669,3.289,2785508,3.412,508168,3.468,20100612,3.535,4072319,3.502,9597354,3.781,1942085,3.882,9045756,3.904,4787120,3.882,7506953,4.206,745758,4.240,24759484,4.285,1590432,4.430,4737800,4.520,906892,4.441,3472506,4.542,15674559,4.755,1803226,4.721,15751535,4.822,5871221,4.822,2337138,4.833,13481769,4.967,2505583,5.079,115425,5.247,1083723
!,!,MZ002H-Pool18-P002B1-S020-T00,MZ002H-Pool18-P002B1-S020-T00.d,Sample,,5/1/2016 5:41 AM,,,,,1.076,6409563,1.132,9067871,1.154,5187875,1.243,5879471,1.243,3520338,1.299,203679,1.523,5992824,1.646,1449091,1.736,31297,1.769,10977669,1.881,848619,1.646,6601568,1.948,4257600,2.004,1994086,2.060,12171730,2.217,5151722,2.228,3104054,2.273,7156688,2.284,3018920,2.317,14452322,,,2.552,3619614,2.541,1046056,2.664,7110960,2.686,8808476,2.776,17569222,2.854,5783051,2.888,7155854,2.966,1582345,2.921,2209238,2.933,438480,2.921,1951596,3.011,52929,3.011,410230,3.044,14496331,3.291,2941002,3.201,1731944,3.291,2935305,3.414,509656,3.470,18869390,3.537,3908091,3.503,10755712,3.783,1860006,3.883,8692163,3.917,4878950,3.883,7693010,4.208,900898,4.241,25777460,4.286,2630143,4.432,4478897,4.521,873595,4.443,3354943,4.543,14980960,4.756,1626761,4.722,15925601,4.834,8537682,4.823,2016562,4.845,13257547,4.968,2891842,5.080,121549,5.248,1137362
!,!,MZ002H-Pool18-P002B1-S017-T12,MZ002H-Pool18-P002B1-S017-T12.d,Sample,,5/1/2016 7:14 PM,,,,,1.075,6358379,1.143,9622654,1.154,5841043,1.254,6583553,1.243,3629310,1.299,193206,1.534,4782553,1.646,1713853,1.747,32770,1.769,12006050,1.881,763920,1.657,7833316,1.948,4237749,2.015,1970242,2.060,12612271,2.216,4506093,2.228,3196633,2.272,8481742,2.284,3719145,2.306,15001231,,,2.552,4038821,2.552,927457,2.686,14372,2.686,9193148,2.787,16039301,2.854,5235453,2.888,6936904,2.955,1547333,2.910,2143726,2.932,471038,2.921,1905461,3.011,71579,3.011,400582,3.044,14321824,3.290,2783245,3.212,1767498,3.290,2790983,3.424,466024,3.469,16548652,3.536,2958113,3.514,2977116,3.794,1321282,3.883,7904648,3.917,4927170,3.894,6486194,4.208,966968,4.252,29085563,4.252,0,4.442,5243685,4.532,790614,4.465,4179620,4.543,16725029,4.756,1651626,4.722,17123182,4.834,54925,4.834,2525772,4.845,11344351,4.968,2435237,5.091,115110,5.259,970234
!,!,MZ002H-Pool18-P002B3-S019-T12,MZ002H-Pool18-P002B3-S019-T12.d,Sample,,5/2/2016 12:23 AM,,,,,1.086,6393404,1.142,8808224,1.153,5126529,1.254,5631466,1.243,3326228,1.299,181723,1.534,3973213,1.657,1382799,1.746,18453,1.780,9915752,1.892,691542,1.679,6365210,1.959,3565340,2.015,2107167,2.059,14712939,2.227,3540901,2.238,4252457,2.283,6269903,2.283,2572654,2.328,12181963,,,2.563,3226305,2.552,852071,2.663,0,2.686,7243493,2.786,15877840,2.865,4996767,2.898,5576966,2.988,1289772,2.932,1610632,2.943,350427,2.932,1475364,3.021,60895,3.033,351932,3.055,11273713,3.301,2653081,3.223,1423011,3.301,2646759,3.424,471586,3.475,15861248,3.547,3703221,3.525,3471588,3.793,1476665,3.883,6782673,3.927,3899640,3.894,7101678,4.218,626608,4.252,22275483,4.241,0,4.453,3926611,4.532,589598,4.464,3133188,4.554,13226436,4.766,1186055,4.733,862180,,,4.845,1910919,4.856,9457985,4.979,1459552,5.102,76181,5.259,458530
!,!,MZ002H-Pool18-P002B1-S020-T12,MZ002H-Pool18-P002B1-S020-T12.d,Sample,,5/2/2016 11:41 AM,,,,,1.052,4688366,1.119,8069522,1.130,5030808,1.231,5266171,1.219,2858890,1.275,206850,1.510,4297284,1.622,1340552,1.712,24468,1.745,10031915,1.857,534372,1.656,4376418,1.924,4010753,1.991,1474725,2.036,10338678,2.193,4255661,2.204,3006804,2.237,6530464,2.260,2632920,2.282,12498768,,,2.528,3866787,2.517,875433,2.618,0,2.662,8439697,2.763,14855234,2.819,4833133,2.853,6195661,2.942,1445523,2.886,1729316,2.909,425307,2.897,1832656,2.987,56643,2.987,358304,3.020,13203682,3.266,2460703,3.188,1836289,3.266,2375557,3.390,453425,3.445,18065128,3.513,3455940,3.490,3572076,3.770,1444155,3.859,8100725,3.893,4441549,3.871,6697210,4.184,989175,4.217,25418794,4.206,0,4.419,5651382,4.497,931639,4.430,3888805,4.519,17362129,4.732,1593016,4.687,16281692,4.799,32655,4.799,2801172,4.810,10990791,4.933,2912870,5.067,156432,5.224,1024152
!,!,MZ002H-Pool18-P002A1-S013-T00,MZ002H-Pool18-P002A1-S013-T00.d,Sample,,5/2/2016 2:16 PM,,,,,1.054,6245437,1.121,8905256,1.132,5177926,1.233,5550760,1.222,3783972,1.277,203686,1.512,6028354,1.624,1504606,1.714,20763,1.747,11086201,1.870,887139,1.680,5633368,1.926,4432574,1.993,1982131,2.038,14304598,2.195,5633633,2.206,4871279,2.251,8325527,2.262,3315922,2.295,14001963,,,2.530,2493823,2.519,1075456,2.642,6696358,2.665,9317900,2.765,16560104,2.821,6016369,2.866,6842848,2.944,1666177,2.888,1818862,2.911,450444,2.899,2209873,2.989,65328,3.000,360360,3.022,13683489,3.269,3129515,3.179,1788655,3.269,3020183,3.392,494962,3.436,16844100,3.515,3380676,3.481,11658528,3.761,1344184,3.861,10208396,3.884,4195630,3.873,7693085,4.186,794392,4.219,22302716,4.253,2532918,4.421,5118412,4.499,1002095,4.432,3237545,4.521,15181504,4.734,1814362,4.689,15495642,4.801,8869051,4.801,2201347,4.812,11259735,4.935,3067058,5.070,208169,5.226,1354922
!,!,MZ002H-Pool18-P002A2-S014-T00,MZ002H-Pool18-P002A2-S014-T00.d,Sample,,5/2/2016 4:51 PM,,,,,1.072,5583061,1.128,8208953,1.150,5129838,1.240,5329253,1.229,3395022,1.285,183954,1.508,5959492,1.631,1481504,1.721,21782,1.754,10902381,1.866,725010,1.665,5360279,1.922,4026505,1.989,1857983,2.045,12906663,2.202,5943483,2.202,3956968,2.247,7621971,2.258,3042302,2.291,13919257,,,2.537,3864063,2.515,909196,2.638,6869876,2.661,8801345,2.761,16211675,2.828,5477703,2.862,7054785,2.940,1608596,2.884,2022612,2.907,467982,2.895,2132594,2.996,69415,2.996,388871,3.018,14930851,3.265,2910153,3.186,1872848,3.265,2900594,3.388,510074,3.444,18244209,3.511,3195989,3.488,10610399,3.768,1467635,3.857,11155000,3.891,4585754,3.880,8607913,4.182,760097,4.215,24608204,4.260,2649437,4.417,6009263,4.495,1121310,4.428,3691167,4.517,16790427,4.730,1985623,4.696,16538811,4.808,9876687,4.808,2561024,4.808,13229241,4.931,3163020,5.066,261848,5.222,1483666
!,!,MZ002H-Pool18-P002A1-S016-T00,MZ002H-Pool18-P002A1-S016-T00.d,Sample,,5/2/2016 10:00 PM,,,,,1.075,5866471,1.131,8452035,1.143,4911172,1.243,5257661,1.232,3401973,1.277,189304,1.512,6124161,1.635,1542335,1.713,10220,1.758,11283105,1.870,805946,1.702,5022789,1.937,4094965,1.993,1976469,2.037,14001926,2.194,6007793,2.205,4464553,2.250,8822189,2.261,3422690,2.295,14510380,,,2.530,2374053,2.518,1046177,2.641,7032001,2.664,9048144,2.764,16665564,2.820,5590555,2.865,6752696,2.943,1586318,2.888,1886854,2.910,422784,2.899,1977036,2.988,51107,2.988,307208,3.022,13940937,3.268,2976226,3.190,1712117,3.268,2858730,3.391,494066,3.446,16470888,3.503,2978360,3.480,10766200,3.760,1171457,3.850,9472004,3.883,4004883,3.883,6996295,4.174,830902,4.219,23291799,4.252,2587874,4.420,5608818,4.498,1171717,4.431,3047536,4.521,15621674,4.733,1911579,4.689,14529659,4.800,9270741,4.800,2290804,4.812,12282222,4.935,2848427,5.069,265491,5.225,1770196
!,!,MZ002H-Pool18-P002A1-S013-T12,MZ002H-Pool18-P002A1-S013-T12.d,Sample,,5/3/2016 12:35 AM,,,,,1.077,7154035,1.122,9160907,1.144,6289590,1.234,6772875,1.222,4276329,1.278,223607,1.513,7649147,1.636,2110189,1.715,15703,1.748,14462514,1.871,1630190,1.788,9093755,1.927,5878073,1.994,2915866,2.039,20581885,2.196,7460364,2.207,9002552,2.251,14961979,2.263,6062668,2.285,19820546,,,2.576,100546,2.520,2189721,2.665,0,2.665,11358166,2.755,20759995,2.822,7196541,2.867,8461390,2.956,1969670,2.889,2303004,2.911,239821,2.900,2489598,2.979,44481,2.990,554800,3.023,15997159,3.258,4635320,3.180,2023954,3.258,4626735,3.392,481302,3.448,15961071,3.504,2782520,3.482,7052033,3.762,1057387,3.851,10085452,3.885,3910681,3.885,6941930,4.176,301575,4.220,24510789,4.220,0,4.422,5750488,4.500,1250266,4.433,3277925,4.511,15084233,4.724,1749821,4.690,14727009,4.802,1057574,4.802,2385242,4.813,10593119,4.936,2041808,5.070,251219,5.227,1671267
!,!,MZ002H-Pool18-P002A2-S014-T12,MZ002H-Pool18-P002A2-S014-T12.d,Sample,,5/3/2016 3:10 AM,,,,,1.066,5569871,1.122,8108969,1.144,4989869,1.234,4912486,1.234,3420240,1.278,166609,1.513,4577417,1.636,1492718,1.715,15814,1.748,10563243,1.860,700977,1.726,5263843,1.927,4390321,1.994,1958820,2.039,14033691,2.196,4810914,2.207,4982910,2.251,8170362,2.263,3415762,2.285,14804785,,,2.531,3701660,2.509,958836,2.665,0,2.665,9018233,2.755,15946328,2.822,5825525,2.867,6701632,2.945,1649216,2.889,1688881,2.911,459358,2.900,2108161,2.990,43476,2.990,298102,3.023,13209981,3.258,2869244,3.180,1787776,3.258,2772054,3.392,419901,3.437,14995286,3.504,2795439,3.482,5495373,3.762,977286,3.851,9595507,3.885,3793459,3.885,7789222,4.187,177555,4.209,23390287,4.254,167644,4.410,5484659,4.500,1292559,4.433,3316066,4.511,15711879,4.724,1745919,4.690,14475093,4.802,4146456,4.802,2367739,4.813,12140904,4.936,1593478,5.070,260625,5.227,1713369
!,!,MZ002H-Pool18-P002A1-S016-T12,MZ002H-Pool18-P002A1-S016-T12.d,Sample,,5/3/2016 8:19 AM,,,,,1.074,7959991,1.119,10413812,1.141,7206275,1.231,8849277,1.231,5703540,1.275,290531,1.510,9057982,1.633,2483023,1.712,21015,1.745,17237872,1.868,2559730,1.790,9128388,1.924,7587746,1.991,3027432,2.036,20544415,2.204,8696308,2.204,8773200,2.249,17541719,2.260,6979605,2.293,23235273,,,2.528,107846,2.517,2498934,2.662,72168,2.662,13114002,2.763,22480590,2.819,8065801,2.864,9759756,2.953,2175161,2.897,2613164,2.909,421952,2.897,2934171,2.987,44218,2.987,635625,3.020,17972406,3.255,5018260,3.188,2191489,3.255,4883348,3.390,540290,3.442,17159831,3.501,2909503,3.490,8331708,3.759,1072175,3.859,10318398,3.882,4239391,3.882,6746258,4.173,320771,4.217,27127223,4.217,0,4.419,6500376,4.497,1499665,4.430,3752301,4.508,17097342,4.721,2077704,4.687,16551044,4.799,322768,4.799,2969493,4.810,12506066,4.933,2306011,5.067,501570,5.224,2129717
!,!,MZ002H-Pool18-P002C1-S021-T00,MZ002H-Pool18-P002C1-S021-T00.d,Sample,,5/3/2016 10:54 AM,,,,,1.076,3668197,1.120,7105664,1.132,4060019,1.232,4263131,1.221,2867977,1.277,153824,1.512,4038159,1.635,995535,1.713,11989,1.747,7568001,1.870,546422,1.713,3044909,1.937,2598705,1.993,1339795,2.038,9919720,2.194,3800908,2.206,2983815,2.250,5270469,2.261,2188026,2.306,9104852,,,2.530,2536785,2.519,648237,2.642,4087933,2.664,5617315,2.765,12061337,2.821,3676205,2.865,4743179,2.944,980907,2.888,1275403,2.910,263648,2.899,1186570,2.989,72876,3.011,281244,3.022,9996039,3.268,2023420,3.179,1252413,3.268,2016684,3.391,430224,3.447,14672352,3.503,2949565,3.492,4494933,3.760,1191795,3.850,5561343,3.883,3120291,3.883,5222179,4.174,704708,4.219,19706824,4.253,1481619,4.409,4541366,4.499,536567,4.432,2806606,4.510,12914795,4.722,1106116,4.689,10133927,4.801,4376051,4.801,1928126,4.812,8301837,4.935,1837169,5.058,55601,5.226,850985
!,!,MZ002H-Pool18-P002C2-S022-T00,MZ002H-Pool18-P002C2-S022-T00.d,Sample,,5/3/2016 1:29 PM,,,,,1.080,3560430,1.136,6595764,1.147,3935234,1.237,4058353,1.237,2076631,1.281,140653,1.516,3794996,1.628,885700,1.718,12671,1.751,7130363,1.874,560276,1.729,3046919,1.941,2722480,1.986,1331663,2.042,8907789,2.199,3445571,2.199,2994118,2.243,4929661,2.255,1968582,2.299,8485979,,,2.523,2502080,2.512,614756,2.635,4065378,2.668,5052339,2.758,11338032,2.814,3841623,2.870,4263040,2.959,933557,2.892,1100227,2.915,250492,2.892,1062511,2.993,70026,3.004,258501,3.026,8564579,3.261,1925474,3.183,1199721,3.261,1853305,3.384,384996,3.451,13071042,3.507,2789833,3.485,3428979,3.753,987850,3.854,4605528,3.888,2877436,3.877,5111872,4.179,670192,4.212,18974103,4.257,1702173,4.413,4131168,4.492,566955,4.436,2567860,4.514,12347648,4.727,1037560,4.693,9661847,4.805,5070077,4.805,1751246,4.805,8456137,4.928,1426430,5.062,52519,5.219,880165
!,!,MZ002H-Pool18-P002C3-S023-T00,MZ002H-Pool18-P002C3-S023-T00.d,Sample,,5/3/2016 4:03 PM,,,,,1.064,4391800,1.120,7140386,1.131,4504931,1.232,4673276,1.221,2566286,1.277,153093,1.511,4565104,1.635,1071520,1.713,23563,1.746,8673727,1.858,544666,1.702,3399755,1.925,3220164,1.992,1465731,2.037,9756711,2.194,4253636,2.205,2991877,2.239,5529585,2.261,2197792,2.283,9839035,,,2.529,3366360,2.518,653446,2.630,4927671,2.664,6529712,2.753,12066552,2.820,4182902,2.865,5164983,2.943,1149569,2.887,1385117,2.910,323728,2.899,1445689,2.988,83284,2.999,324278,3.022,11521921,3.268,1803227,3.178,1580352,3.268,1789901,3.380,499775,3.447,17238679,3.503,3132846,3.491,4881816,3.760,1248601,3.849,6453292,3.883,3891857,3.883,6805828,4.174,726790,4.207,22654026,4.252,2147619,4.409,5816720,4.498,839835,4.431,3884928,4.509,17171057,4.722,1560764,4.688,13313877,4.800,8014093,4.800,2515077,4.811,12126840,4.934,2469172,5.057,141226,5.225,1267006
!,!,MZ002H-Pool18-P002C1-S024-T00,MZ002H-Pool18-P002C1-S024-T00.d,Sample,,5/3/2016 6:38 PM,,,,,1.075,4016024,1.131,7093446,1.142,4234408,1.232,4739674,1.232,3172872,1.277,157948,1.512,4592538,1.635,1108328,1.713,17826,1.746,8888731,1.869,585647,1.724,3495586,1.925,3484099,1.993,1466382,2.037,10175665,2.194,4403836,2.205,2934966,2.250,5894688,2.261,2276984,2.283,10256393,,,2.529,3081551,2.518,741698,2.630,5051615,2.664,6794378,2.764,13247008,2.820,4588380,2.865,5529624,2.943,1232035,2.887,1455456,2.910,335222,2.899,1536001,2.988,72735,2.988,285348,3.022,12280912,3.268,2010821,3.178,1639098,3.268,1997085,3.391,465442,3.447,17022637,3.503,3533207,3.480,6901828,3.760,1359342,3.849,7343648,3.883,3954764,3.883,7163359,4.174,892286,4.207,23088298,4.252,1608858,4.409,5738046,4.487,790431,4.431,3714799,4.509,16426543,4.722,1516994,4.688,13799417,4.800,6470988,4.800,2474336,4.811,13033889,4.934,2447001,5.069,159018,5.225,1349903
!,!,MZ002H-Pool18-P002C1-S021-T12,MZ002H-Pool18-P002C1-S021-T12.d,Sample,,5/3/2016 9:13 PM,,,,,1.075,4411623,1.131,7032020,1.142,4190814,1.232,4741465,1.232,2817054,1.277,186085,1.511,3311834,1.635,1121914,1.579,12579,1.746,8789053,1.869,464681,1.735,3142170,1.925,3001940,1.992,1371256,2.037,10867572,2.194,3395154,2.205,2823512,2.250,5794399,2.261,2328079,2.283,10466768,,,2.529,3162264,2.518,624527,2.652,0,2.664,6489480,2.764,12459002,2.820,3787590,2.865,5134569,2.943,1119834,2.887,1440195,2.910,308005,2.899,1307809,2.999,83501,2.999,319455,3.022,11703897,3.256,2032647,3.178,1508974,3.256,1952330,3.380,473337,3.447,16866377,3.503,3234021,3.491,2343061,3.760,1268753,3.849,6712298,3.883,3813279,3.883,6413909,4.174,817751,4.207,23384735,4.218,0,4.409,6166707,4.487,657898,4.431,3481900,4.509,16393267,4.722,1273860,4.688,13018137,4.789,48395,4.800,2667438,4.811,10139416,4.934,2423384,5.057,96439,5.225,885074
!,!,MZ002H-Pool18-P002C2-S022-T12,MZ002H-Pool18-P002C2-S022-T12.d,Sample,,5/3/2016 11:48 PM,,,,,1.065,4578095,1.121,6873494,1.132,4148411,1.232,4243089,1.221,2311445,1.277,172235,1.512,2937759,1.624,1042205,,,1.747,7521153,1.870,439571,1.725,3217388,1.926,3061141,1.993,1346589,2.038,9154429,2.194,2973531,2.206,2967212,2.239,5319523,2.262,2027411,2.295,9895433,,,2.530,3150049,2.508,563668,2.653,63323,2.664,5169494,2.754,12055073,2.821,3962190,2.854,4493580,2.933,969422,2.888,1288021,2.910,265763,2.899,988588,2.989,81363,2.989,240561,3.022,9794751,3.257,1674955,3.179,1451385,3.257,1604209,3.380,436046,3.436,14096104,3.503,2542433,3.481,1481993,3.761,883337,3.850,3783205,3.884,3369451,3.884,5569473,4.174,705354,4.208,22354140,4.208,0,4.409,5712838,4.488,637617,4.432,3736101,4.510,15991253,4.723,1102360,4.689,11447403,4.801,24497,4.801,2520990,4.801,10243099,4.935,1233352,5.058,57160,5.215,704904
!,!,MZ002H-Pool18-P002C3-S023-T12,MZ002H-Pool18-P002C3-S023-T12.d,Sample,,5/4/2016 2:22 AM,,,,,1.064,4843739,1.120,6915335,1.131,4190132,1.232,4505630,1.221,2555592,1.266,162359,1.512,3299170,1.624,1042573,,,1.747,7798602,1.870,462532,1.713,3321922,1.926,2993825,1.993,1414831,2.038,9662971,2.194,3210809,2.205,3099841,2.239,5470071,2.261,2089830,2.295,9937875,2.507,2965,2.530,3369937,2.507,577270,2.653,0,2.664,6143896,2.765,11964205,2.821,3865465,2.865,4695759,2.944,1053130,2.888,1214375,2.910,285439,2.899,1099712,2.988,77271,3.000,279878,3.022,10216826,3.268,1650509,3.179,1542783,3.268,1574817,3.391,432338,3.436,14008096,3.503,2802428,3.492,2103471,3.760,964414,3.850,5114454,3.883,3378901,3.883,6548564,4.174,727380,4.208,22088447,4.219,0,4.409,5989100,4.487,728338,4.431,3635726,4.510,16523268,4.722,1198200,4.689,12638716,4.801,46426,4.801,2607516,4.812,11145009,4.935,2309117,5.058,85589,5.214,806298
!,!,MZ002H-Pool18-P002C1-S024-T12,MZ002H-Pool18-P002C1-S024-T12.d,Sample,,5/4/2016 4:57 AM,,,,,1.074,4573923,1.130,7825368,1.141,4265585,1.231,4527275,1.231,2597307,1.275,164947,1.510,3576373,1.633,1300425,1.712,16735,1.745,9072539,1.868,444287,1.723,3171145,1.924,3478599,1.991,1243216,2.036,9511073,2.193,3745305,2.204,2649515,2.237,6195313,2.260,2485452,2.282,11447069,,,2.528,3522588,2.517,686931,2.629,0,2.662,6805198,2.763,13073641,2.819,4292922,2.853,5547700,2.931,1233972,2.886,1588107,2.909,328476,2.897,1412864,2.987,69707,2.998,380654,3.020,12926370,3.266,2064999,3.177,1807622,3.266,1978629,3.378,521317,3.434,19848815,3.501,3572500,3.490,3937147,3.759,1292599,3.848,7664515,3.882,4385954,3.882,7497406,4.173,1018520,4.206,25764308,4.262,0,4.407,7502748,4.486,1007539,4.430,4480838,4.508,18593794,4.721,1659397,4.687,15454928,4.799,30079,4.799,3114424,4.810,13336615,4.933,2823081,5.056,243740,5.224,1376373
!,!,MZ002H-Pool18-P003A1-S025-T00,MZ002H-Pool18-P003A1-S025-T00.d,Sample,,5/4/2016 7:32 AM,,,,,1.066,4542027,1.122,7022506,1.133,3976175,1.234,4156632,1.223,2902261,1.279,159677,1.514,4363526,1.626,1160353,,,1.749,8523980,1.860,513275,1.737,3483805,1.928,3148660,1.983,1397896,2.039,10476875,2.196,4426028,2.207,3017540,2.241,6365784,2.252,2474765,2.285,10682076,2.319,543,2.520,3527721,2.509,629061,2.632,5810941,2.666,6950912,2.755,12709254,2.811,4106834,2.856,5388390,2.945,1268922,2.890,1467254,2.912,345084,2.901,1519992,2.990,71529,3.001,355125,3.024,11888146,3.259,1888396,3.180,1566719,3.259,1819076,3.382,481618,3.449,15764452,3.505,2665608,3.482,8692135,3.751,1100203,3.852,9355224,3.885,3768732,3.885,6612531,4.176,781910,4.210,22663758,4.254,2388345,4.411,6317858,4.489,1112423,4.433,3553913,4.512,15962844,4.724,1868276,4.691,14095167,4.791,9356400,4.802,2504969,4.802,11333062,4.925,2923049,5.060,269943,5.216,1710136
!,!,MZ002H-Pool18-P003A2-S026-T00,MZ002H-Pool18-P003A2-S026-T00.d,Sample,,5/4/2016 10:06 AM,,,,,1.076,4358237,1.132,7318291,1.144,4424444,1.244,4599265,1.233,3009316,1.278,166262,1.513,4988073,1.636,1200850,1.725,8755,1.759,8800329,1.871,622973,1.770,3423890,1.927,3573630,1.994,1614324,2.038,11586907,2.195,4564716,2.206,3813195,2.251,7109478,2.262,2935789,2.296,11199416,,,2.531,2387740,2.508,645250,2.631,5715904,2.665,7516143,2.754,14194229,2.821,4927121,2.866,5437664,2.945,1366565,2.889,1417279,2.911,344799,2.900,1636917,2.989,59475,3.000,315565,3.023,11509221,3.258,2403341,3.179,1616460,3.258,2390735,3.381,474317,3.437,16353463,3.504,3282571,3.481,8723364,3.761,1223234,3.851,9099691,3.884,3551525,3.884,6600477,4.175,686784,4.209,20609367,4.253,2220049,4.410,5329191,4.488,953938,4.432,3412651,4.511,15424184,4.723,1542435,4.690,13293696,4.801,8472987,4.801,2340680,4.801,10432642,4.925,2687955,5.059,171252,5.227,1469085
!,!,MZ002H-Pool18-P003A1-S028-T00,MZ002H-Pool18-P003A1-S028-T00.d,Sample,,5/4/2016 3:16 PM,,,,,1.063,4575005,1.119,7168403,1.141,4050713,1.230,4193887,1.230,2479280,1.275,159840,1.510,4401549,1.633,1089016,1.756,15766,1.756,7924806,1.868,522535,1.734,3732991,1.924,3218019,1.991,1447254,2.036,9464593,2.192,4079128,2.204,2877376,2.248,5336618,2.260,2205777,2.282,9769559,,,2.528,3075115,2.506,572207,2.629,5015722,2.662,7069593,2.763,12070867,2.819,4198999,2.864,5073808,2.931,1210120,2.886,1332504,2.908,330879,2.897,1466239,2.987,71131,2.998,310681,3.020,11061584,3.266,1784314,3.177,1532148,3.266,1686797,3.378,405590,3.445,15761372,3.501,3070321,3.479,9158996,3.758,1136106,3.848,8321420,3.881,3522681,3.881,6515472,4.172,840559,4.206,21469250,4.251,2032243,4.407,5457578,4.486,823089,4.441,3646766,4.508,15592672,4.720,1497476,4.687,13833849,4.799,8175381,4.799,2321487,4.810,12066150,4.933,3103525,5.067,173581,5.213,1255283
