Sample,,,,,,,FLUCONAZOLE Results,,IS_SPARTEINE Results,,NEOSTIGMINE BROMIDE Results,,NALOXONE HYDROCHLORIDE Results,,CLONIDINE HYDROCHLORIDE Results,,RIZATRIPTAN BENZOATE Results,,AMINOGLUTETHIMIDE Results,,AMISULPRIDE Results,,METOCLOPRAMIDE HYDROCHLORIDE Results,,ALMOTRIPTAN Results,,IS_EMETINE Results,,LOFEXIDINE  HYDROCHLORIDE Results,,FAMCICLOVIR Results,,IS_CAFFEINE Results,,RIVASTIGMINE TARTRATE Results,,IS_YOHIMBINE Results,,TOPOTECAN HYDROCHLORIDE Results,,IS_SULFAMETHOXAZOLE Results,,KETOTIFEN FUMARATE Results,,PAPAVERINE HYDROCHLORIDE Results,,IS_EYTHROMYCINE Results,,RANOLAZINE Results,,CITALOPRAM HYDROBROMIDE Results,,PENTOXIFYLLINE Results,,HALOPERIDOL Results,,TENATOPRAZOLE Results,,BIPERIDEN Results,,OMEPRAZOLE Results,,NEVIRAPINE Results,,DULOXETINE HYDROCHLORIDE Results,,VINPOCETINE Results,,ETHOPROPAZINE HYDROCHLORIDE Results,,DOXAZOSIN MESYLATE Results,,METHSUXIMIDE Results,,FLUVOXAMINE MALEATE Results,,ETHOXZOLAMIDE Results,,OXYBUTYNIN CHLORIDE Results,,NAFRONYL OXALATE Results,,COLCHICINE Results,,ZALEPLON Results,,LOXAPINE SUCCINATE Results,,LOPERAMIDE HYDROCHLORIDE Results,,BROMOCRIPTINE MESYLATE Results,,CLEMASTINE FUMARATE Results,,DICYCLOMINE HYDROCHLORIDE Results,,BISACODYL Results,,TADALAFIL Results,,IS_MIFEPRISTONE Results,,MIFEPRISTONE Results,,NAPROXEN(+) Results,,EZETIMIBE Results,,BEZAFIBRATE Results,,ARTEMISININ Results,,NITRENDIPINE Results,,LEVONORGESTREL Results,,FINASTERIDE Results,,BUDESONIDE Results,,PACLITAXEL Results,,BETAMETHASONE VALERATE Results,,FEBUXOSTAT Results,,NATEGLINIDE Results,,IS_IPRIFLAVONE Results,,NORGESTIMATE Results,,TACROLIMUS Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool15-P003C4-S036-T12,MZ002H-Pool15-P003C4-S036-T12.d,Sample,,5/10/2016 3:33 AM,,,1.076,3831755,1.244,838887,1.232,2648285,1.255,7218362,1.333,250409,1.557,847749,1.680,4434229,1.803,5633086,1.825,5365761,1.836,2195298,1.937,3125812,1.993,4443843,1.993,1226610,2.015,219120,2.049,9281062,2.116,21227,2.217,2457470,2.373,3026158,2.396,15476674,2.530,2902224,2.530,6152249,2.631,12352159,2.765,8097755,2.854,6046311,,,2.922,5165400,2.944,0,2.977,6511037,2.910,1049961,3.056,7926538,3.067,10701830,3.033,4110654,3.112,83659,3.190,983892,3.201,2389856,3.268,6009867,3.291,7557623,3.324,8045386,3.369,5798987,3.369,614452,3.481,6989998,3.559,96965,3.548,1674463,3.604,5414305,3.727,2584,3.906,261249,3.895,7827725,3.895,7821980,4.074,960021,4.141,1134306,4.241,11451728,4.253,0,4.376,0,4.454,2749939,4.465,12329630,4.476,1680879,4.622,93721,4.734,1194393,4.801,810382,4.812,2740302,4.812,8547738,4.980,1312415,5.226,1276731
!,!,MZ002H-Pool15-P004A1-S037-T00,MZ002H-Pool15-P004A1-S037-T00.d,Sample,,5/10/2016 6:08 AM,,,1.065,3910410,1.233,707754,1.233,2269602,1.244,6791683,1.322,236596,1.546,736554,1.669,4641310,1.803,5605598,1.825,5192352,1.859,2417464,1.937,2964192,1.993,3881318,1.993,1187822,2.016,215561,2.049,9833609,2.116,24686,2.217,2831628,2.385,3323392,2.396,16448604,2.530,2736305,2.530,6558197,2.642,13069488,2.765,9698498,2.855,7130503,2.877,1564629,2.922,5128019,2.933,206458,2.978,7452687,2.910,1372392,3.045,9249757,3.078,11124755,3.034,4764562,3.112,93137,3.190,1083651,3.201,2561213,3.268,6589167,3.291,7991897,3.324,7014435,3.369,6323118,3.369,639901,3.481,7979781,3.559,179864,3.548,1860276,3.604,4626388,3.727,402316,3.906,294386,3.895,6273086,3.895,6262370,4.074,983946,4.141,1071040,4.242,10214164,4.253,1633125,4.365,566622,4.454,2527048,4.465,12053677,4.477,1790329,4.622,109554,4.734,1520967,4.801,841377,4.812,2584745,4.812,8394299,4.980,2768332,5.215,2229924
!,!,MZ002H-Pool15-P004A2-S038-T00,MZ002H-Pool15-P004A2-S038-T00.d,Sample,,5/10/2016 8:43 AM,,,1.076,3643859,1.244,681735,1.233,2199902,1.255,6447785,1.333,191866,1.546,769028,1.669,4624314,1.803,5704184,1.825,5063684,1.848,2314122,1.937,3058010,1.993,3929418,2.004,1211481,2.016,223986,2.049,9585485,2.116,23589,2.217,2882113,2.385,3218135,2.396,15765775,2.530,1916714,2.530,6561051,2.631,12464758,2.765,8717977,2.855,6657005,2.877,1959495,2.922,4970454,2.933,421972,2.978,7318364,2.910,1274885,3.056,8303710,3.078,10480174,3.034,4087155,3.112,78214,3.190,1087567,3.201,2520360,3.280,5879315,3.291,7696995,3.324,7655168,3.369,6230692,3.369,617790,3.481,7543655,3.559,176340,3.559,1952973,3.615,3480125,3.738,685564,3.895,275684,3.895,6524118,3.895,6502252,4.074,886145,4.141,1106633,4.242,9889613,4.253,1539816,4.365,562509,4.454,2488554,4.465,11811591,4.477,1734953,4.622,101065,4.734,1463984,4.801,845469,4.812,2437353,4.812,8600107,5.036,2766527,5.226,2303900
!,!,MZ002H-Pool15-P004A4-S040-T00,MZ002H-Pool15-P004A4-S040-T00.d,Sample,,5/10/2016 1:52 PM,,,1.075,3414297,1.242,683261,1.231,1925309,1.254,5997602,1.332,204368,1.556,651719,1.679,3870053,1.802,4829099,1.824,4252184,1.846,1421516,1.936,2682879,1.992,3850558,2.003,1071903,2.014,203321,2.048,7979352,2.126,22364,2.216,2146922,2.372,2797923,2.395,13825858,2.529,2752180,2.529,5542237,2.629,11073664,2.764,7684463,2.853,5362312,2.876,1157856,2.920,4215801,2.931,122300,2.976,6265933,2.909,942730,3.055,7422689,3.077,9397652,3.043,3637864,3.099,75218,3.189,921416,3.200,2187829,3.278,5479436,3.289,7053615,3.323,7074712,3.368,5323137,3.379,536856,3.480,5943565,3.558,128814,3.558,1474619,3.614,3401218,3.737,8258596,3.905,252718,3.894,5598078,3.894,5598817,4.072,843000,4.140,1040771,4.240,9464238,4.251,1395892,4.363,558396,4.453,2374136,4.464,11470596,4.475,1604627,4.621,95128,4.732,1395848,4.800,806164,4.811,2375564,4.811,8685222,4.979,2057541,5.225,2252641
!,!,MZ002H-Pool15-P004A1-S037-T12,MZ002H-Pool15-P004A1-S037-T12.d,Sample,,5/10/2016 4:27 PM,,,1.076,3804225,1.232,819419,1.232,2180211,1.244,7271151,1.333,238317,1.546,867146,1.669,5717527,1.803,6932029,1.825,6224898,1.881,2486161,1.926,3619883,1.993,618225,1.993,1244695,2.015,242509,2.049,10642364,2.116,36154,2.217,3231068,2.385,4003973,2.396,18522845,2.530,3184268,2.530,8274263,2.642,14821555,2.765,10851263,2.854,8839742,,,2.921,5642505,2.910,0,2.977,9132327,2.910,1573882,3.056,10051209,3.078,11994349,3.045,5590564,3.100,96829,3.190,1191573,3.201,3140723,3.268,7284619,3.291,8433732,3.324,6990668,3.369,6865053,3.369,493615,3.481,7544804,3.570,92838,3.548,1642509,3.604,4730136,3.716,0,3.906,345536,3.895,7412668,3.895,7368723,4.074,1016718,4.141,1096277,4.241,11730527,4.253,199166,4.365,26516,4.454,1890569,4.465,12254451,4.476,1851183,4.622,106777,4.734,1539271,4.801,839766,4.812,2580174,4.812,7765039,5.036,3715915,5.226,2348923
!,!,MZ002H-Pool15-P004A2-S038-T12,MZ002H-Pool15-P004A2-S038-T12.d,Sample,,5/10/2016 7:02 PM,,,1.084,3888234,1.230,733340,1.230,2204453,1.252,6355831,1.331,219696,1.543,851826,1.677,5379552,1.800,6473176,1.823,5738566,1.890,1822745,1.935,3592673,1.991,1284290,2.002,1460976,2.013,244765,2.046,11366935,2.125,34535,2.214,3978786,2.382,4085451,2.393,17665223,2.527,1200191,2.539,7985690,2.639,13490599,2.762,8946537,2.852,7322542,2.885,0,2.919,5177843,2.930,5763,2.975,8538117,2.908,1310066,3.053,8759013,3.076,10369353,3.042,4343248,3.109,77997,3.187,957107,3.210,2851235,3.277,5789497,3.288,6909337,3.322,6878521,3.378,6198238,3.378,484850,3.478,6277867,3.568,75349,3.545,1261040,3.613,3109001,3.713,0,3.903,268543,3.903,6310192,3.903,6293664,4.071,860375,4.138,1094999,4.239,10626095,4.250,41371,4.373,0,4.451,2513293,4.463,11257429,4.474,1654295,4.619,95580,4.731,1302309,4.798,812742,4.809,2261343,4.809,8188836,5.033,3130141,5.223,2061814
!,!,MZ002H-Pool15-P004A4-S040-T12,MZ002H-Pool15-P004A4-S040-T12.d,Sample,,5/11/2016 12:11 AM,,,1.076,3168668,1.232,622801,1.232,1919042,1.244,5652683,1.322,203003,1.546,702088,1.669,3766135,1.803,4525390,1.825,4066283,1.859,1867858,1.926,2413439,1.993,3615751,1.993,1022366,2.016,186849,2.049,8580872,2.116,15165,2.206,2090939,2.373,2616207,2.396,13225422,2.530,2675860,2.530,5304738,2.631,10170473,2.765,6373873,2.854,5048091,,,2.922,3936881,2.933,0,2.978,6187337,2.910,846111,3.056,6276400,3.078,8188069,3.033,3308004,3.101,58131,3.190,763641,3.201,2151281,3.280,4633028,3.291,6181408,3.324,6005567,3.369,4396950,3.369,403101,3.481,4653209,3.570,54423,3.559,1040787,3.604,2425489,3.716,0,3.895,213030,3.895,5190986,3.895,5192175,4.063,745512,4.141,1017640,4.242,10335603,4.253,0,4.365,527813,4.454,2374345,4.454,10902372,4.476,1552739,4.622,85617,4.734,1137904,4.790,724099,4.812,2218264,4.812,7497340,4.980,1357247,5.226,1655930
!,!,MZ002H-Pool15-P004B1-S041-T00,MZ002H-Pool15-P004B1-S041-T00.d,Sample,,5/11/2016 2:46 AM,,,1.076,3504126,1.233,601568,1.233,1789124,1.244,6026374,1.334,205723,1.546,699919,1.669,4216022,1.803,4974779,1.826,4600015,1.871,2290267,1.926,2724620,1.994,371976,1.994,1115557,2.016,204889,2.050,9385739,2.117,26950,2.206,2497387,2.385,3103692,2.396,15457906,2.531,2399303,2.531,6248866,2.642,11397145,2.765,8187616,2.855,6186024,2.877,1243370,2.922,4458617,2.933,164760,2.978,7020268,2.911,1044960,3.056,7330209,3.079,9455172,3.034,3747057,3.101,73000,3.191,977093,3.202,2140759,3.269,5540668,3.291,6978339,3.325,6058235,3.369,5682179,3.369,533566,3.481,5919267,3.560,114269,3.548,1417776,3.616,3779094,3.727,0,3.895,244065,3.895,6821391,3.895,6825615,4.063,846293,4.141,989871,4.231,9828437,4.253,1583090,4.365,506127,4.455,2354001,4.455,11485396,4.477,1635161,4.622,87271,4.734,1312415,4.790,749922,4.813,2409511,4.813,7994032,5.036,2213787,5.226,1824358
!,!,MZ002H-Pool15-P004B2-S042-T00,MZ002H-Pool15-P004B2-S042-T00.d,Sample,,5/11/2016 5:20 AM,,,1.076,2846479,1.244,711744,1.232,1989543,1.255,6105610,1.333,223125,1.546,722424,1.669,3990426,1.803,4866163,1.825,4203048,1.859,1204539,1.926,2786221,1.993,3965396,1.993,908487,2.015,212858,2.049,7077010,2.116,22580,2.217,1800360,2.373,2857432,2.396,14147171,2.530,2775695,2.530,5509647,2.631,11286011,2.765,8036056,2.854,5742535,2.877,1657955,2.921,4682210,2.933,501122,2.977,6877753,2.910,1105447,3.056,7569499,3.067,10218451,3.033,3535830,3.100,75148,3.190,1083745,3.201,2225534,3.268,5624172,3.291,7626208,3.324,7815854,3.369,6216467,3.369,631192,3.481,7282909,3.559,160127,3.548,1911963,3.604,3789681,3.727,12981347,3.895,259279,3.895,6401430,3.895,6379368,4.062,887799,4.141,1003350,4.230,10924875,4.253,1035169,4.364,503280,4.454,2734474,4.454,12581022,4.476,1723463,4.622,100407,4.734,1371802,4.790,889889,4.812,2748151,4.812,7669113,5.036,2311624,5.215,1985359
!,!,MZ002H-Pool15-P004B3-S043-T00,MZ002H-Pool15-P004B3-S043-T00.d,Sample,,5/11/2016 7:55 AM,,,1.066,3185212,1.234,660801,1.223,1586218,1.245,6126382,1.323,213086,1.547,704043,1.670,3992679,1.804,5048758,1.827,4345083,1.871,2013963,1.927,2893869,1.994,4113337,1.994,1089367,2.006,214099,2.050,8179694,2.117,20638,2.207,2159678,2.375,3065772,2.397,15172540,2.531,3101488,2.531,5765990,2.632,11451182,2.766,9040746,2.856,5905234,2.867,1435730,2.923,4016024,2.923,175695,2.979,7337627,2.901,943565,3.046,7448688,3.068,9424443,3.035,3721026,3.102,70164,3.180,1060033,3.203,2702128,3.270,5871089,3.292,7635064,3.326,8036379,3.370,6146292,3.370,612694,3.482,6833737,3.561,130562,3.549,1603044,3.605,3675103,3.728,2168167,3.896,259883,3.896,6420930,3.896,6407261,4.064,950848,4.142,1065162,4.232,10630203,4.254,1291683,4.366,576811,4.455,2449571,4.455,12334400,4.478,1735623,4.612,96554,4.724,1330690,4.791,850129,4.802,2609633,4.813,7927203,5.037,1923750,5.216,1869690
!,!,MZ002H-Pool15-P004B4-S044-T00,MZ002H-Pool15-P004B4-S044-T00.d,Sample,,5/11/2016 10:30 AM,,,1.076,3281689,1.232,641586,1.232,1827028,1.244,5879606,1.333,220216,1.546,648866,1.669,3601092,1.803,4424193,1.825,4183670,1.859,1792992,1.926,2537324,1.993,3635703,1.993,1022756,2.015,184217,2.049,7990171,2.116,22436,2.206,2245517,2.373,2737977,2.396,13528320,2.530,2398390,2.530,5114768,2.642,10507643,2.765,8029344,2.854,5185592,2.877,986420,2.921,3994991,2.933,114054,2.977,6070930,2.899,945691,3.056,6756176,3.067,8857214,3.033,3475677,3.100,67417,3.179,940151,3.201,2043287,3.268,5237514,3.291,6251657,3.324,7115834,3.369,5662072,3.369,606038,3.481,6147470,3.559,156571,3.548,1560075,3.604,3417356,3.727,11341216,3.895,237995,3.895,6667662,3.895,6665212,4.062,776929,4.141,976875,4.230,9254657,4.253,1411838,4.364,492997,4.454,2242715,4.454,10901394,4.476,1472046,4.622,82528,4.734,1221918,4.790,739103,4.812,2322518,4.812,8232951,4.980,1735198,5.215,1815149
!,!,MZ002H-Pool15-P004B1-S041-T12,MZ002H-Pool15-P004B1-S041-T12.d,Sample,,5/11/2016 1:05 PM,,,1.076,3725739,1.233,712574,1.233,1816805,1.244,6193068,1.333,218343,1.546,904092,1.669,6178566,1.803,6933180,1.826,6464849,2.027,2532440,1.926,3208622,1.993,0,1.993,1278997,2.016,263069,2.049,11871860,2.116,18625,2.206,3971755,2.374,4432505,2.396,19299641,2.530,1847420,2.542,10204979,2.642,14010479,2.765,9304671,2.855,8662693,2.888,0,2.922,5647037,2.922,0,2.978,9640729,2.911,1402077,3.056,9209423,3.078,11242743,3.034,4897927,3.101,93452,3.190,1060636,3.201,2775676,3.269,6592025,3.291,7782005,3.325,7687205,3.369,6212528,3.369,486995,3.481,5510166,3.559,58533,3.548,1147173,3.604,3602603,,,3.895,267751,3.895,6717588,3.895,6717065,4.063,951501,4.141,984162,4.231,11515250,,,4.365,0,4.454,2400299,4.454,11624160,4.477,1659735,4.611,91183,4.723,1316652,4.790,782082,4.812,2469571,4.812,6950992,5.036,2274627,5.215,1695597
!,!,MZ002H-Pool15-P004B2-S042-T12,MZ002H-Pool15-P004B2-S042-T12.d,Sample,,5/11/2016 3:39 PM,,,1.076,3260561,1.244,679496,1.233,1845705,1.255,5810417,1.333,174723,1.546,689221,1.669,3798400,1.803,4609892,1.826,4168975,1.881,1691710,1.926,2436438,1.993,3581076,1.993,1011246,2.016,180097,2.049,7769293,2.116,14990,2.206,2150399,2.374,2737179,2.396,13254409,2.530,2480511,2.530,5203597,2.631,10622699,2.765,7637101,2.855,5404559,2.866,0,2.922,3968195,2.933,54164,2.978,6038273,2.899,902173,3.056,6463724,3.067,8705167,3.034,3523823,3.101,67960,3.179,854983,3.201,2025339,3.269,5009757,3.291,6448599,3.324,7353351,3.369,5815916,3.369,578857,3.481,6126230,3.559,71765,3.559,1586203,3.604,2362900,3.727,122957,3.895,230301,3.895,6175777,3.895,6163001,4.063,880275,4.141,970710,4.231,10261684,4.231,0,4.354,0,4.454,2310795,4.454,10868006,4.477,1497117,4.611,78835,4.723,971460,4.790,769014,4.812,2314695,4.812,6047063,5.036,1509136,5.226,1030813
!,!,MZ002H-Pool15-P004B3-S043-T12,MZ002H-Pool15-P004B3-S043-T12.d,Sample,,5/11/2016 6:14 PM,,,1.085,3165191,1.242,677077,1.231,1731200,1.253,6142336,1.331,228564,1.544,782243,1.678,3870806,1.801,4760093,1.823,4161939,1.891,1759762,1.924,2689845,1.991,3788336,1.991,1074152,2.014,206878,2.047,7369738,2.114,21969,2.215,2442551,2.372,3033639,2.394,14843163,2.528,4224439,2.528,5866884,2.640,11425528,2.763,8867497,2.853,6668468,,,2.920,3511782,2.908,0,2.976,7511367,2.908,1026732,3.054,7453963,3.076,9765163,3.032,3692500,3.099,73856,3.188,1007284,3.199,2659085,3.266,5767197,3.289,7230627,3.322,7704560,3.367,6087130,3.367,558799,3.479,5592321,3.557,64919,3.546,1293281,3.602,3449456,,,3.893,254791,3.893,6444684,3.893,6429334,4.061,980962,4.139,1136357,4.240,11298652,4.251,0,4.363,480114,4.452,2297381,4.452,11467347,4.475,1668967,4.620,84169,4.732,1197739,4.788,711703,4.810,2408299,4.810,5673513,4.978,1389872,5.213,1500392
!,!,MZ002H-Pool15-P004B4-S044-T12,MZ002H-Pool15-P004B4-S044-T12.d,Sample,,5/11/2016 8:48 PM,,,1.066,3369068,1.234,708872,1.234,2038702,1.245,6270817,1.324,228379,1.547,689344,1.670,3848853,1.794,4774028,1.816,4297274,1.872,1697872,1.928,2516898,1.995,3655328,1.995,994680,2.006,192709,2.051,8399416,2.219,2041,2.207,2263224,2.375,2773941,2.398,13573948,2.532,2787293,2.532,5360113,2.633,10951073,2.767,7235594,2.845,5232257,2.856,0,2.912,4467437,2.923,12466,2.979,6292496,2.901,894689,3.046,6558130,3.069,9250946,3.035,3546416,3.102,68325,3.181,873775,3.203,1959888,3.270,5146897,3.292,6880068,3.326,7060458,3.371,5796867,3.371,599941,3.483,6113686,3.561,74382,3.550,1681319,3.606,3097680,3.729,4011026,3.897,235239,3.897,6779548,3.897,6780769,4.064,927132,4.143,1028693,4.232,11237563,4.232,0,4.355,8130,4.456,2453941,4.456,11681699,4.478,1472727,4.612,82426,4.724,1129156,4.791,813620,4.803,2509899,4.814,6997046,5.038,1398266,5.216,1103615
!,!,MZ002H-Pool15-P004C1-S045-T00,MZ002H-Pool15-P004C1-S045-T00.d,Sample,,5/11/2016 11:23 PM,,,1.066,3217047,1.234,660139,1.234,1678761,1.245,5897982,1.323,212515,1.547,721739,1.670,3804498,1.804,4441394,1.815,3948120,1.871,1581872,1.927,2510779,1.994,3703793,1.994,976644,2.006,187556,2.050,7232578,2.117,20610,2.207,1971662,2.375,2652672,2.397,13195833,2.531,2873303,2.531,5206181,2.632,10362825,2.766,7416241,2.845,4968128,2.867,1983220,2.912,3719284,2.923,2189694,2.979,6231185,2.901,682498,3.046,6458060,3.068,8549330,3.035,3123322,3.102,74190,3.191,943447,3.203,1965753,3.270,5197460,3.292,6867519,3.326,7082514,3.370,5742237,3.370,579981,3.482,6010206,3.561,87023,3.549,1629524,3.605,2963991,3.728,161787,3.896,253094,3.896,3646955,3.896,3636076,4.064,860109,4.142,791027,4.232,9632602,4.254,1028293,4.366,437129,4.455,2431208,4.455,12180107,4.478,1467074,4.612,91557,4.724,1254327,4.791,886370,4.802,2583527,4.813,9689257,5.037,2106955,5.216,1753149
!,!,MZ002H-Pool15-P004C2-S046-T00,MZ002H-Pool15-P004C2-S046-T00.d,Sample,,5/12/2016 1:58 AM,,,1.062,3311554,1.230,680563,1.230,1808112,1.241,6145892,1.319,217207,1.543,766693,1.666,3828004,1.800,4676785,1.823,4268435,1.890,1522503,1.923,2557089,1.990,3683285,1.990,1004869,2.013,185191,2.046,7850514,2.114,23276,2.214,2166293,2.371,2646020,2.393,12849445,2.527,2699490,2.527,5346482,2.639,10524463,2.762,7650551,2.852,4716606,2.874,1919067,2.919,3034552,2.930,1936744,2.975,6042390,2.897,675159,3.053,6059468,3.064,7931091,3.031,2669417,3.098,71815,3.187,821504,3.199,1868035,3.266,4737010,3.288,6600418,3.322,7091723,3.366,5459287,3.366,548051,3.478,4886376,3.557,53782,3.568,1230056,3.612,1511991,3.747,0,3.892,236792,3.892,3268161,3.892,3254104,4.060,919632,4.138,892336,4.228,9742733,4.250,1339649,4.362,399482,4.451,2233555,4.451,11564382,4.474,1390916,4.608,75255,4.731,1065152,4.787,879382,4.809,2496415,4.809,9223507,4.977,1328380,5.212,1263932
!,!,MZ002H-Pool15-P004C3-S047-T00,MZ002H-Pool15-P004C3-S047-T00.d,Sample,,5/12/2016 4:33 AM,,,1.065,3215120,1.233,719024,1.233,1788206,1.244,6361898,1.322,195795,1.546,770481,1.669,3748322,1.803,4897420,1.826,4471891,1.882,1464248,1.926,2659544,1.993,3789891,1.993,935434,2.005,188437,2.049,7098506,2.116,16422,2.206,2032799,2.374,2751281,2.396,13385274,2.530,2535811,2.530,5367389,2.631,11012559,2.765,8325876,2.855,5221189,2.866,2306248,2.922,3073723,2.922,2219429,2.978,6398569,2.900,724118,3.056,6575160,3.067,8512631,3.034,3074947,3.101,77531,3.179,932264,3.202,2057051,3.269,5161706,3.291,6802339,3.325,7690004,3.369,6002217,3.369,632044,3.481,5852110,3.559,89331,3.559,1583650,3.604,1902472,3.727,6376568,3.895,259548,3.895,3515562,3.895,3511887,4.063,935565,4.141,899764,4.231,9534044,4.253,1359550,4.365,442162,4.454,2279765,4.454,11972503,4.477,1461768,4.611,94128,4.723,1271187,4.790,862583,4.801,2537505,4.812,9405746,4.980,1784886,5.226,1763632
!,!,MZ002H-Pool15-P004C4-S048-T00,MZ002H-Pool15-P004C4-S048-T00.d,Sample,,5/12/2016 7:07 AM,,,1.085,3400704,1.231,733806,1.231,1668037,1.242,6507952,1.331,190941,1.544,805732,1.678,4590221,1.801,5250536,1.824,4669929,1.868,2008495,1.924,2922462,1.991,3890322,2.003,1016578,2.014,236856,2.047,9136019,2.114,27975,2.215,2441742,2.372,3084486,2.394,15476978,2.528,1795784,2.528,6167372,2.640,11679731,2.763,9249852,2.853,5209636,2.875,2134676,2.920,3282491,2.931,1462905,2.976,7363149,2.897,648655,3.054,6628409,3.076,8083499,3.032,3070764,3.099,86126,3.177,947005,3.199,2392614,3.267,5270116,3.289,7244305,3.323,7621227,3.367,6100971,3.367,566406,3.479,5147898,3.557,86267,3.546,1206019,3.602,2380015,3.736,21805,3.893,248114,3.893,4291121,3.893,4295473,4.061,943173,4.139,809375,4.229,9737379,4.251,1307215,4.363,521096,4.452,2325971,4.452,12296287,4.475,1562565,4.609,96195,4.732,1344241,4.788,903034,4.810,2507635,4.810,9131398,5.034,2390047,5.213,2109990
!,!,MZ002H-Pool15-P004C1-S045-T12,MZ002H-Pool15-P004C1-S045-T12.d,Sample,,5/12/2016 9:42 AM,,,1.084,2929149,1.240,546226,1.229,1748433,1.252,5908425,1.330,201757,1.542,659917,1.665,3839444,1.800,4519588,1.822,3947449,1.878,1406084,1.923,2279664,1.990,3426354,1.990,816923,2.001,177278,2.046,6513740,2.113,15286,2.202,1768134,2.370,2494321,2.393,12772491,2.527,2842041,2.527,4687737,2.639,10107930,2.762,6652962,2.851,4746701,2.840,0,2.918,3458033,2.929,619269,2.974,6089057,2.896,563460,3.053,5849360,3.075,7551314,3.030,3013752,3.097,72112,3.187,860217,3.198,1940721,3.265,4751677,3.287,6836297,3.321,7224769,3.366,5690505,3.366,558837,3.478,5840158,3.556,41484,3.556,1584160,3.612,2258108,3.713,0,3.892,228825,3.892,4388728,3.892,4377192,4.059,968271,4.138,853780,4.227,10627885,4.261,0,4.350,10233,4.451,2152565,4.451,12261377,4.473,1475826,4.619,84004,4.730,1020897,4.786,960593,4.809,2603973,4.809,8444891,5.032,1874282,5.211,916408
!,!,MZ002H-Pool15-P004C2-S046-T12,MZ002H-Pool15-P004C2-S046-T12.d,Sample,,5/12/2016 12:17 PM,,,1.087,3129972,1.232,573083,1.232,1677779,1.243,5578379,1.333,197802,1.546,720275,1.669,3608159,1.803,4479162,1.825,3971397,1.892,1410633,1.926,2161570,1.993,743145,1.993,939556,2.015,194023,2.049,8328572,2.116,13525,2.205,2269653,2.373,2367879,2.396,12575964,2.519,2425712,2.530,4931438,2.631,9481664,2.765,6550778,2.854,4541788,2.843,0,2.921,3066581,2.933,178361,2.977,5685871,2.899,583038,3.056,5404825,3.078,6998540,3.033,2436963,3.100,73335,3.179,735648,3.201,2091540,3.268,4092980,3.279,5837930,3.324,6335580,3.369,4885448,3.369,462048,3.481,4263829,3.559,25768,3.559,1106437,3.615,1169701,3.671,0,3.895,204403,3.895,3654243,3.895,3642371,4.062,925072,4.141,911141,4.230,10109613,4.264,0,4.342,10588,4.454,2056480,4.454,10803994,4.476,1389312,4.611,66612,4.722,870826,4.790,804817,4.801,2200331,4.801,7414550,4.969,1100501,5.215,1022219
!,!,MZ002H-Pool15-P004C3-S047-T12,MZ002H-Pool15-P004C3-S047-T12.d,Sample,,5/12/2016 2:52 PM,,,1.063,3259931,1.231,685647,1.231,1709595,1.242,6311807,1.320,186644,1.544,634879,1.667,3725336,1.801,4603063,1.812,4235548,1.879,1374557,1.924,2375640,1.991,3543637,1.991,886076,2.003,185388,2.047,7605251,2.215,1109,2.204,2046044,2.372,2465516,2.394,13075153,2.528,2533969,2.528,5176886,2.629,10630360,2.763,7586739,2.853,5130220,2.830,0,2.920,3629333,2.931,620843,2.976,6323897,2.897,680237,3.054,5927547,3.065,7871257,3.032,2923283,3.099,75944,3.177,857359,3.199,2097248,3.267,4705384,3.289,6672340,3.322,7270749,3.367,5670590,3.367,580562,3.479,5949960,3.557,34426,3.557,1447556,3.602,1255110,3.714,0,3.893,238713,3.893,3818926,3.893,3826704,4.061,998930,4.128,959673,4.229,10377490,4.240,0,4.363,360905,4.452,2221202,4.452,12077771,4.475,1473657,4.609,76956,4.721,941227,4.788,925286,4.810,2445502,4.810,8195338,4.978,1159899,5.213,987260
