Sample,,,,,,,CLOPIDOGREL SULFATE Results,,PREDNISONE Results,,BETAMETHASONE ACETATE Results,,IS_SPARTEINE Results,,CIMETIDINE Results,,RANITIDINE HYDROCHLORIDE Results,,FENSPIRIDE HYDROCHLORIDE Results,,NALOXONE HYDROCHLORIDE Results,,PIDOTIMOD Results,,LEVAMISOLE HYDROCHLORIDE Results,,TIAPRIDE HYDROCHLORIDE Results,,OLANZAPINE Results,,ACECAINIDE HYDROCHLORIDE Results,,AMANTADINE HYDROCHLORIDE Results,,ALMOTRIPTAN Results,,IS_EMETINE Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,BUPROPION Results,,METICRANE Results,,QUINACRINE HYDROCHLORIDE Results,,IS_SULFAMETHOXAZOLE Results,,LABETALOL HYDROCHLORIDE Results,,DIACETAMATE Results,,ELETRIPTAN HYDROBROMIDE Results,,DOMPERIDONE Results,,IS_EYTHROMYCINE Results,,DASATINIB Results,,IRSOGLADINE MALEATE Results,,MELPHALAN Results,,ERGOTAMINE TARTRATE Results,,PAROXETINE HYDROCHLORIDE Results,,ETHOPROPAZINE HYDROCHLORIDE Results,,CARBETAPENTANE CITRATE Results,,NAFTOPIDIL Results,,ANASTROZOLE Results,,OXYBUTYNIN CHLORIDE Results,,NICERGOLINE Results,,LINAGLIPTIN Results,,BENAZEPRIL HYDROCHLORIDE Results,,TERBINAFINE HYDROCHLORIDE Results,,BROMOCRIPTINE MESYLATE Results,,METITEPINE MALEATE Results,,RILUZOLE Results,,TOLAZAMIDE Results,,TRANDOLAPRIL Results,,MIFEPRISTONE Results,,IS_MIFEPRISTONE Results,,ROSUVASTATIN CALCIUM Results,,REPAGLINIDE Results,,BUDESONIDE Results,,ETODOLAC Results,,CELECOXIB Results,,ATORVASTATIN CALCIUM Results,,OXAPROZIN Results,,ETHYNODIOL DIACETATE Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,FENOFIBRATE Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool16-P001C2-S010-T12,MZ002H-Pool16-P001C2-S010-T12.d,Sample,,5/18/2016 11:47 PM,,,,,,,1.099,2441355,1.144,6088336,1.178,1937211,1.256,3227349,1.245,2129707,1.267,1092,1.334,20215523,1.323,3509815,1.435,291834,1.368,2847871,1.580,565058,1.838,4101633,2.039,512440,2.017,921878,2.061,8057099,2.162,455415,2.229,247923,2.140,10041,2.229,3122550,2.386,3383334,2.363,1766709,2.498,2400489,2.565,130315,2.531,2432634,2.878,353684,2.777,1527003,,,3.035,149141,3.057,1952738,3.090,4368496,3.090,2636111,3.102,286533,3.225,4422425,3.281,2963754,3.269,188606,3.381,101149,3.504,754540,3.516,60146,3.560,23559,3.571,210433,3.616,959255,3.706,13634382,3.762,9033357,3.874,2696043,3.874,2706235,3.963,1430744,4.153,8751324,4.478,787615,4.489,1546691,4.489,293920,4.422,987,4.511,10428190,4.690,23447,4.802,3337471,4.903,1910806,5.182,214762
!,!,MZ002H-Pool16-P001C3-S011-T12,MZ002H-Pool16-P001C3-S011-T12.d,Sample,,5/19/2016 2:21 AM,,,,,,,1.089,2296948,1.145,5466299,1.167,2035107,1.257,2756361,1.246,1604288,1.268,0,1.324,19191260,1.324,3271742,1.425,279721,1.358,2687528,1.581,504107,1.839,3682511,2.029,1660943,2.006,852983,2.062,7675863,2.163,342984,2.230,261299,2.185,3027,2.230,3264675,2.387,2867291,2.364,1296357,2.499,2252054,2.566,135943,2.532,142252,2.879,303760,2.778,1363302,,,3.036,138940,3.058,1767372,3.091,4019983,3.091,2441899,3.103,274042,3.226,3695680,3.282,2541560,3.270,172383,3.382,88267,3.505,659605,3.505,50574,3.561,19795,3.572,174031,3.617,870939,3.707,12695173,3.751,8289106,3.875,2645212,3.875,2657790,3.964,1170428,4.154,7950250,4.479,726838,4.490,1439999,4.490,238174,4.356,309,4.512,9606505,4.691,19757,4.803,3314403,4.904,1667906,5.183,166830
!,!,MZ002H-Pool16-P001C4-S012-T12,MZ002H-Pool16-P001C4-S012-T12.d,Sample,,5/19/2016 4:56 AM,,,,,,,1.077,2352831,1.144,4594857,1.166,2518870,1.256,2857696,1.244,1736057,1.278,103605,1.334,13719625,1.323,3261037,1.435,227444,1.356,2265031,1.580,520800,1.837,3661331,1.904,184724,2.005,589239,2.061,5331434,2.162,532911,2.218,46118,2.296,8359,2.218,1044917,2.385,2531755,2.363,71242,2.497,2365641,2.564,223044,2.531,2441238,2.878,371603,2.777,1444472,,,3.012,151399,3.057,2351876,3.090,5501267,3.090,3089056,3.101,185149,3.224,4558303,3.280,3569119,3.280,238536,3.381,173158,3.504,888128,3.504,209754,3.560,40545,3.571,366217,3.616,1131701,3.705,15227609,3.761,9858844,3.873,3027966,3.873,3033023,3.963,1060264,4.153,9935152,4.477,815603,4.488,1683127,4.488,307008,,,4.511,11198009,4.701,21266,4.802,4145514,4.902,2444654,5.182,391093
!,!,MZ002H-Pool16-P007B1-S069-T00,MZ002H-Pool16-P007B1-S069-T00.d,Sample,,5/19/2016 7:31 AM,,,,,,,1.075,2167950,1.142,4212740,1.165,2184271,1.254,2253207,1.243,1482100,1.277,81762,1.333,16031274,1.321,2613082,1.444,172166,1.355,1902491,1.579,415955,1.836,2862175,1.903,186481,2.015,570084,2.060,5248420,2.160,556651,2.216,39689,2.283,5223,2.216,984045,2.384,1918099,2.373,1039121,2.496,1788467,2.563,113744,2.530,2118950,2.887,285264,2.776,1166404,2.955,52756,3.033,122640,3.055,1764902,3.089,4520837,3.089,2763373,3.100,236168,3.223,3848333,3.268,2900032,3.279,163689,3.380,110049,3.503,700373,3.503,119038,3.559,38489,3.581,146324,3.615,959416,3.704,12187394,3.760,8510209,3.872,1876202,3.872,1882835,3.961,1530616,4.152,9782940,4.476,820641,4.487,1549259,4.487,338017,,,4.521,10460405,4.700,23052,4.812,3518220,4.912,2285695,5.181,699393
!,!,MZ002H-Pool16-P007B2-S070-T00,MZ002H-Pool16-P007B2-S070-T00.d,Sample,,5/19/2016 10:06 AM,,,,,,,1.075,2092948,1.142,4528054,1.165,2381817,1.254,2570512,1.243,1579487,1.277,91162,1.333,16142388,1.321,2831547,1.433,177170,1.355,2129594,1.579,487136,1.836,3130838,2.060,949657,2.004,565299,2.060,5227136,2.160,562935,2.216,38251,2.306,5929,2.216,984916,2.384,2227999,2.373,1065470,2.485,2087928,2.563,123250,2.530,2197744,2.876,341208,2.776,1291220,2.955,60156,3.033,131201,3.055,1891803,3.089,5049124,3.089,2958772,3.100,257259,3.223,4370535,3.268,3072235,3.279,164093,3.380,125127,3.503,744121,3.503,97156,3.559,40369,3.570,128463,3.615,1034108,3.704,12657136,3.760,8797093,3.872,1862774,3.872,1882156,3.962,1743713,4.152,10324553,4.476,883930,4.487,1603394,4.487,386453,4.465,4840,4.510,11900628,4.700,28135,4.800,3138403,4.901,2671390,5.181,695233
!,!,MZ002H-Pool16-P007B3-S071-T00,MZ002H-Pool16-P007B3-S071-T00.d,Sample,,5/19/2016 12:40 PM,,,,,,,1.075,2197501,1.142,4186340,1.165,1953148,1.254,2440820,1.243,1616231,1.277,82999,1.332,12748431,1.321,2664579,1.444,240819,1.355,1943139,1.579,448437,1.836,3076116,2.048,922502,2.004,661430,2.060,5438492,2.160,451819,2.216,55412,2.295,7772,2.216,1154701,2.384,2093499,2.362,971709,2.496,2102298,2.563,130521,2.529,4229078,2.876,364458,2.787,1406618,2.954,62247,3.033,106288,3.055,1993633,3.089,4016561,3.100,2663612,3.100,114935,3.223,5014202,3.279,3279324,3.279,199221,3.391,131591,3.503,754667,3.514,90239,3.559,53206,3.581,183090,3.615,1042382,3.704,13126042,3.760,8765872,3.872,1860762,3.872,1872944,3.961,1468513,4.152,8711095,4.476,768750,4.487,1388751,4.487,318924,4.498,950,4.509,9810903,4.688,23551,4.800,3035772,4.901,2199982,5.181,481767
!,!,MZ002H-Pool16-P007B4-S072-T00,MZ002H-Pool16-P007B4-S072-T00.d,Sample,,5/19/2016 3:15 PM,,,,,,,1.075,2225056,1.142,4170578,1.164,2148239,1.254,2375929,1.243,1197176,1.276,81600,1.332,15377149,1.321,2428296,1.433,202705,1.354,1863438,1.578,433546,1.835,2763816,2.048,895733,2.003,616921,2.059,5244885,2.160,709163,2.216,42910,2.316,8423,2.216,973560,2.384,1966521,2.372,870897,2.495,2007034,2.563,127055,2.529,2404079,2.876,321693,2.775,1325996,2.954,52580,3.032,114975,3.055,2024482,3.088,4954388,3.099,2808873,3.099,216092,3.222,4614285,3.278,3416390,3.278,196236,3.379,139091,3.502,708556,3.502,187637,3.558,45545,3.580,190792,3.614,1004183,3.703,12844651,3.759,8689810,3.871,2120943,3.871,2129016,3.961,1366291,4.151,9473277,4.475,808760,4.487,1414230,4.487,341735,4.475,1549,4.509,10321813,4.699,25614,4.800,3630009,4.900,2425268,5.180,671457
!,!,MZ002H-Pool16-P007B1-S069-T12,MZ002H-Pool16-P007B1-S069-T12.d,Sample,,5/19/2016 5:50 PM,,,,,,,1.075,2032266,1.142,4059282,1.165,2014173,1.254,2205218,1.243,1321063,1.277,72238,1.332,15254549,1.321,2409999,1.433,191197,1.355,1936865,1.579,409134,1.836,2741089,2.060,884050,2.004,560939,2.060,5148534,2.160,472128,2.216,43282,2.295,4758,2.216,957210,2.384,1941929,2.373,630382,2.496,1805426,2.563,102233,2.529,2149861,2.876,256080,2.776,1115815,,,3.033,111022,3.055,1547806,3.089,4117900,3.089,2414463,3.100,285937,3.223,3608833,3.279,2514217,3.279,139369,3.380,83518,3.503,569507,3.503,132960,3.559,18508,3.581,137444,3.614,790508,3.704,10737624,3.760,7035513,3.872,2033269,3.872,2050712,3.961,1465500,4.151,8841064,4.476,747884,4.487,1365963,4.487,284325,4.554,534,4.509,10406433,4.688,22476,4.800,3674694,4.901,2016136,5.181,476260
!,!,MZ002H-Pool16-P007B2-S070-T12,MZ002H-Pool16-P007B2-S070-T12.d,Sample,,5/19/2016 8:25 PM,,,,,,,1.087,2254106,1.143,4699009,1.165,2741616,1.255,2701781,1.244,1502702,1.277,87971,1.333,16820439,1.322,3158252,1.423,226501,1.355,2406021,1.579,497194,1.836,3532334,2.038,952816,2.004,648984,2.060,5726124,2.161,574697,2.217,43487,2.295,5449,2.217,1067023,2.385,2324750,2.373,539398,2.496,2075502,2.564,149096,2.530,2137754,2.877,266388,2.776,1178206,,,3.022,97207,3.056,1754598,3.089,4687481,3.089,2766265,3.101,273130,3.224,4128972,3.268,2803025,3.279,149938,3.380,102801,3.503,614055,3.503,201085,3.559,14367,3.570,155461,3.615,827433,3.705,10803082,3.749,7045696,3.872,1904346,3.872,1920472,3.962,1586402,4.152,9356539,4.476,884278,4.488,1644616,4.488,330920,4.734,5201,4.510,11243268,4.689,25377,4.801,3701763,4.902,2319052,5.181,599306
!,!,MZ002H-Pool16-P007B3-S071-T12,MZ002H-Pool16-P007B3-S071-T12.d,Sample,,5/19/2016 10:59 PM,,,,,,,1.098,2494504,1.143,4477840,1.165,2534029,1.255,2825846,1.243,1725176,1.277,99943,1.333,11424365,1.322,3368762,1.467,259801,1.355,2525830,1.579,547874,1.836,4301104,2.161,292373,2.015,883974,2.060,6344195,2.172,557498,2.217,69211,2.295,9030,2.217,1638421,2.384,3154502,2.351,0,2.496,2496550,2.575,292187,2.530,11131341,2.888,554679,2.787,2175585,2.955,0,3.022,176260,3.067,2016567,3.100,4749913,3.100,3377517,3.100,128963,3.223,7821626,3.279,4381605,3.279,372572,3.391,161545,3.503,766073,3.514,176204,3.570,32851,3.581,173069,3.615,966756,3.704,13000022,3.760,8592031,3.872,2432229,3.872,2440298,3.962,1625546,4.152,9590699,4.476,881861,4.487,1619883,4.487,267549,4.868,805,4.510,10453383,4.689,20575,4.801,3928707,4.901,2237065,5.181,372657
!,!,MZ002H-Pool16-P007B4-S072-T12,MZ002H-Pool16-P007B4-S072-T12.d,Sample,,5/20/2016 1:34 AM,,,,,,,1.076,2214467,1.143,4538093,1.166,1469783,1.255,2431689,1.244,1058940,1.277,89584,1.333,16208269,1.322,2855944,1.445,190890,1.356,2060351,1.579,441205,1.837,2821163,2.005,709633,2.005,548970,2.060,4514829,2.161,734622,2.217,37081,2.295,7427,2.217,928334,2.385,2047727,2.385,7896,2.497,2055503,2.564,156142,2.530,3094461,2.877,338705,2.776,1416729,2.933,0,3.022,147663,3.056,2348736,3.090,5443551,3.090,3198153,3.101,251995,3.224,5206552,3.280,3929866,3.280,260569,3.392,164931,3.503,488442,3.503,789614,3.559,32456,3.582,265892,3.615,914694,3.705,11415385,3.761,7850417,3.873,2308664,3.873,2327676,3.962,1504213,4.152,10213732,4.477,909864,4.488,1628208,4.488,408667,4.499,2507,4.510,10380476,4.689,26473,4.801,3945890,4.902,2624614,5.181,627939
!,!,MZ002H-Pool16-P007C1-S073-T00,MZ002H-Pool16-P007C1-S073-T00.d,Sample,,5/20/2016 8:43 PM,,,,,,,1.075,1998241,1.142,4201112,1.164,1306812,1.254,2214594,1.242,1362133,1.276,81895,1.332,14873081,1.321,2262923,1.410,134012,1.354,1721728,1.578,403946,1.835,2534454,1.914,217877,2.014,537696,2.059,4763490,2.160,351393,2.216,52760,2.294,6225,2.227,1031803,2.383,1944683,2.372,951551,2.495,1547678,2.562,109217,2.529,1999870,2.876,279821,2.786,1132192,2.954,92693,3.032,119706,3.055,1517823,3.088,3604449,3.088,2365747,3.099,214518,3.222,3743819,3.278,2392068,3.278,139787,3.379,83077,3.502,664561,3.502,644064,3.558,72560,3.569,126784,3.614,908181,3.703,11243049,3.759,7875015,3.871,3344867,3.871,3354105,3.961,1205933,4.160,8325920,4.475,578412,4.486,1012511,4.486,450260,4.576,76022,4.520,9061211,4.688,119908,4.800,4887262,4.911,967259,5.180,1654100
!,!,MZ002H-Pool16-P007C2-S074-T00,MZ002H-Pool16-P007C2-S074-T00.d,Sample,,5/20/2016 11:18 PM,,,,,,,1.098,1857506,1.143,3528256,1.177,1411130,1.255,2422681,1.244,1623650,1.288,83494,1.333,15284729,1.322,2621920,1.400,151680,1.356,1886979,1.579,448324,1.837,2997013,1.915,201111,2.016,547202,2.060,4841407,2.161,361701,2.217,50747,2.139,6163,2.217,1005866,2.385,2192507,2.374,47426,2.497,1664112,2.564,131140,2.530,1821923,2.877,310347,2.787,1230075,2.955,98942,3.034,111554,3.056,1818858,3.090,4043186,3.090,2649928,3.101,197728,3.224,3897695,3.280,2707994,3.280,133948,3.380,117822,3.503,762046,3.503,251905,3.559,85668,3.571,200961,3.615,1081151,3.705,13050592,3.761,8905952,3.873,3842558,3.873,3857834,3.962,1438456,4.152,9106189,4.477,701831,4.488,1270399,4.488,487428,4.454,1184,4.510,9728746,4.700,21934,4.801,4976544,4.902,1922567,5.181,1030041
!,!,MZ002H-Pool16-P007C3-S075-T00,MZ002H-Pool16-P007C3-S075-T00.d,Sample,,5/21/2016 1:52 AM,,,,,,,1.086,1978302,1.154,3945936,1.176,1781189,1.254,2068019,1.243,1360818,1.288,76584,1.333,14827957,1.333,2435765,1.433,159581,1.366,1682798,1.579,396553,1.836,2634355,2.004,750156,2.015,534726,2.060,4896220,2.160,374854,2.216,62230,2.306,3868,2.227,1112687,2.384,1907113,2.373,1115126,2.496,1435366,2.563,120626,2.529,1944666,2.876,267805,2.787,1107317,2.955,88016,3.033,97879,3.055,1621425,3.089,3640410,3.089,2486442,3.100,202884,3.223,3566906,3.279,2355041,3.279,148692,3.380,108393,3.503,634331,3.503,288036,3.559,55744,3.581,158530,3.615,855379,3.704,10957698,3.760,7460348,3.872,3075605,3.872,3077957,3.961,1277059,4.151,7808146,4.476,635992,4.487,1096953,4.487,376779,4.756,2778,4.509,8314274,4.688,19036,4.800,4334587,4.912,1278877,5.181,1164405
!,!,MZ002H-Pool16-P007C4-S076-T00,MZ002H-Pool16-P007C4-S076-T00.d,Sample,,5/21/2016 4:27 AM,,,,,,,1.088,1927874,1.144,3701355,1.178,1824171,1.256,2094761,1.245,1672080,1.290,74110,1.335,15041729,1.323,2429950,1.424,138967,1.357,1597116,1.581,400046,1.838,2550700,2.017,787469,2.017,500731,2.062,4678098,2.162,514571,2.218,45167,2.297,4643,2.218,895101,2.386,1868103,2.375,723526,2.498,1530463,2.554,93458,2.532,1827115,2.878,267841,2.778,1088773,2.957,85397,3.035,97777,3.046,1511819,3.091,3646587,3.091,2434125,3.102,154881,3.225,3665687,3.270,2637645,3.270,142606,3.382,98200,3.505,668544,3.494,403437,3.561,52254,3.572,129303,3.617,878816,3.706,10947115,3.762,7624754,3.874,3409517,3.874,3429281,3.963,1291895,4.153,8291259,4.478,664162,4.489,1195716,4.489,408289,4.758,1761,4.511,8859028,4.690,21189,4.802,5242807,4.914,1558674,5.183,1304991
!,!,MZ002H-Pool16-P007C1-S073-T12,MZ002H-Pool16-P007C1-S073-T12.d,Sample,,5/21/2016 7:02 AM,,,,,,,1.086,1847142,1.142,3635155,1.176,1638773,1.254,1834578,1.243,1215292,1.288,72923,1.333,13853638,1.321,2286685,1.422,130056,1.366,1607991,1.579,382252,1.836,2495175,2.037,686921,2.015,471982,2.060,4614941,2.160,421250,2.216,45762,2.295,3613,2.227,918788,2.384,1823749,2.373,219430,2.496,1405534,2.563,94124,2.529,1764822,2.876,216190,2.787,1092679,2.943,0,3.033,92060,3.055,1328858,3.089,3325071,3.089,2340071,3.100,238412,3.223,3501186,3.268,2183474,3.268,122488,3.380,76900,3.503,553503,3.503,98178,3.559,14076,3.581,89477,3.615,753711,3.704,9742483,3.749,6624220,3.872,2866668,3.872,2887518,3.961,1224429,4.151,7838381,4.476,640574,4.487,1257542,4.487,237781,4.666,836,4.509,8399611,4.700,18051,4.800,5020426,4.901,1526405,5.181,408603
!,!,MZ002H-Pool16-P007C2-S074-T12,MZ002H-Pool16-P007C2-S074-T12.d,Sample,,5/21/2016 9:37 AM,,,,,,,1.098,2069656,1.143,4703511,1.176,1468073,1.255,2723108,1.244,1755867,1.277,97312,1.333,16236660,1.322,2867348,1.434,193200,1.355,2210064,1.579,496309,1.836,3263482,2.015,911224,2.015,608648,2.060,5414633,2.161,537282,2.217,63782,2.172,2856,2.217,1134579,2.385,2268380,2.385,3463,2.485,1704191,2.564,127197,2.519,1702569,2.877,310239,2.776,1200202,,,3.022,138292,3.056,1758437,3.078,3929897,3.089,2590877,3.100,243505,3.223,3675002,3.268,2685472,3.268,155021,3.380,106357,3.503,682411,3.503,320171,3.559,29250,3.559,224721,3.615,947178,3.704,11880670,3.749,8183727,3.872,3980824,3.872,3998487,3.962,1440439,4.152,8797428,4.476,683883,4.488,1283256,4.488,396965,4.722,531,4.510,8883606,4.689,15227,4.801,5287093,4.901,1913491,5.181,765457
!,!,MZ002H-Pool16-P007C3-S075-T12,MZ002H-Pool16-P007C3-S075-T12.d,Sample,,5/21/2016 12:11 PM,,,,,,,1.087,2174180,1.143,4351318,1.165,2295865,1.255,2023874,1.243,1369047,1.277,77083,1.322,15593116,1.322,2572327,1.445,192842,1.355,1849388,1.579,405437,1.836,2871947,2.049,855927,2.004,558809,2.060,5086754,2.161,398908,2.228,122666,2.284,7108,2.228,1662037,2.384,2194636,2.362,677206,2.496,1502630,2.563,133538,2.530,1843838,2.877,252301,2.776,1106438,,,3.033,83309,3.044,1701561,3.089,3885978,3.089,2511120,3.100,289442,3.223,3379380,3.268,2209756,3.268,144051,3.380,80902,3.503,541364,3.492,93990,3.559,13095,3.570,119186,3.615,734494,3.704,9592017,3.749,6640401,3.872,2866770,3.872,2885848,3.962,1382708,4.152,7596510,4.465,339194,4.487,1239879,4.487,227257,4.644,596,4.510,8718015,4.689,18698,4.801,4870692,4.901,1600446,5.181,361503
!,!,MZ002H-Pool16-P007C4-S076-T12,MZ002H-Pool16-P007C4-S076-T12.d,Sample,,5/21/2016 2:46 PM,,,,,,,1.087,1793570,1.143,3713938,1.165,2148247,1.255,2130298,1.244,1452147,1.277,77641,1.333,11179039,1.322,2129481,1.423,129554,1.355,1533468,1.568,396869,1.836,2429368,2.027,724391,2.004,500190,2.060,4113229,2.161,452512,2.217,41656,2.127,9156,2.217,817624,2.373,1726558,2.385,2784,2.485,1555851,2.564,105543,2.530,1589104,2.877,249713,2.776,1050055,,,3.011,102191,3.045,1407543,3.078,3525636,3.089,2088532,3.100,148675,3.224,3238905,3.268,2441944,3.268,20752,3.380,88850,3.503,490671,3.492,343811,3.559,19064,3.570,143839,3.615,725624,3.705,8661468,3.760,6159322,3.872,3178620,3.872,3190004,3.962,1271583,4.152,7639216,4.476,603304,4.488,1174508,4.488,307051,4.443,1538,4.510,8441040,4.689,19088,4.801,5459124,4.901,1652908,5.181,556876
!,!,MZ002H-Pool16-P008A1-S077-T00,MZ002H-Pool16-P008A1-S077-T00.d,Sample,,5/21/2016 5:21 PM,,,,,,,1.087,2155787,1.143,4287056,1.165,1467347,1.255,2110420,1.244,1502569,1.277,80187,1.333,15285154,1.322,2628145,1.434,158804,1.356,1875673,1.568,412024,1.837,2832841,2.060,793737,2.004,553952,2.060,5731870,2.161,555457,2.217,65182,2.295,4612,2.217,1150700,2.385,2327675,2.385,4185,2.485,1750915,2.564,163561,2.530,1787188,2.877,387840,2.776,1318413,2.944,74502,3.022,129280,3.045,2285408,3.078,4317223,3.089,2699060,3.101,177630,3.224,4105628,3.268,3015216,3.268,183586,3.380,145169,3.503,683330,3.503,417939,3.559,69148,3.559,249187,3.615,994759,3.705,11316095,3.749,7863238,3.873,3253545,3.873,3254135,3.962,1224114,4.152,9265627,4.465,698978,4.488,1287173,4.488,551596,4.510,271,4.510,8883391,4.689,23073,4.801,4213241,4.902,2444499,5.170,1097846
!,!,MZ002H-Pool16-P008A2-S078-T00,MZ002H-Pool16-P008A2-S078-T00.d,Sample,,5/21/2016 7:56 PM,,,,,,,1.088,1987051,1.144,4143285,1.166,1448749,1.256,2061299,1.245,1682672,1.278,77082,1.334,14007341,1.323,2524633,1.446,156255,1.356,1765905,1.569,399357,1.838,2792220,2.050,716344,2.005,520085,2.050,5327922,2.162,432547,2.218,53413,2.296,5784,2.218,1015057,2.386,2091164,2.374,3072,2.486,1681202,2.553,158341,2.531,1709316,2.878,353383,2.777,1235744,2.956,71239,3.012,90919,3.046,2101561,3.090,4015190,3.090,2609282,3.102,163499,3.225,3984325,3.269,2817697,3.269,166246,3.381,140256,3.504,641656,3.504,268586,3.560,58759,3.571,202356,3.616,935806,3.706,10690030,3.750,7505119,3.873,2972759,3.873,2981049,3.963,1267356,4.153,8516401,4.466,662240,4.489,1224030,4.489,476161,,,4.511,8454217,4.690,22261,4.802,3788913,4.902,2104575,5.171,937027
!,!,MZ002H-Pool16-P008A3-S079-T00,MZ002H-Pool16-P008A3-S079-T00.d,Sample,,5/21/2016 10:30 PM,,,,,,,1.087,1955826,1.143,3588653,1.176,1262224,1.254,1848714,1.243,1374932,1.277,65346,1.333,13906093,1.322,2317556,1.445,144471,1.355,1595613,1.579,378165,1.836,2464529,2.037,779158,2.004,513105,2.060,5288844,2.161,463597,2.216,42273,2.284,4557,2.216,965387,2.384,2005980,2.373,4151,2.485,1556253,2.552,133440,2.530,2149877,2.876,326789,2.776,1138832,2.955,64000,3.022,125393,3.044,1916682,3.078,3817312,3.089,2388154,3.100,171190,3.223,3473208,3.268,2654099,3.268,155371,3.369,119009,3.503,601466,3.492,274700,3.559,52841,3.559,183424,3.615,877721,3.704,10303405,3.749,7337071,3.872,3229574,3.872,3247684,3.961,1343140,4.152,8881542,4.465,641142,4.487,1195681,4.487,513266,4.756,1514,4.510,8573148,4.689,19368,4.800,4108772,4.901,2168840,5.170,902160
!,!,MZ002H-Pool16-P008A4-S080-T00,MZ002H-Pool16-P008A4-S080-T00.d,Sample,,5/22/2016 1:05 AM,,,,,,,1.087,2052363,1.143,3740946,1.165,1532517,1.244,1781186,1.232,1229332,1.277,63380,1.322,14735530,1.322,2336909,1.445,130344,1.355,1732320,1.568,389922,1.836,2764697,2.049,693078,2.004,543888,2.060,5713730,2.161,598236,2.217,66236,2.284,5706,2.217,1171527,2.385,2172382,2.385,6209,2.485,1679777,2.564,159061,2.530,1328672,2.877,377805,2.776,1190660,2.955,62343,3.022,114679,3.045,2148215,3.078,3950250,3.089,2496098,3.100,253074,3.223,3740084,3.268,2859648,3.268,164978,3.380,132469,3.503,584116,3.503,405572,3.559,58071,3.570,191049,3.615,856913,3.693,9727284,3.749,6836769,3.872,3368439,3.872,3396016,3.962,1190256,4.152,8322925,4.465,664094,4.488,1142433,4.488,495620,,,4.510,7717931,4.689,21108,4.801,4186705,4.901,2060371,5.170,1068529
!,!,MZ002H-Pool16-P008A1-S077-T12,MZ002H-Pool16-P008A1-S077-T12.d,Sample,,5/22/2016 3:40 AM,,,,,,,1.098,2085898,1.132,3861754,1.165,1591921,1.244,1622793,1.244,1176799,1.277,62880,1.322,14888934,1.322,2852110,1.512,114395,1.356,2126226,1.568,458411,1.837,3581256,2.161,228033,2.004,674968,2.060,7667114,2.161,862674,2.217,192269,2.295,10042,2.217,2322473,2.385,3898271,2.385,3542,2.497,2209788,2.564,354739,2.530,1790934,2.877,626802,2.776,2005782,2.955,0,3.022,115094,3.056,3320826,3.089,5418862,3.089,3245988,3.101,382328,3.224,6046166,3.268,4036957,3.268,342848,3.380,194605,3.503,585389,3.503,1244374,3.559,51686,3.570,476666,3.615,894142,3.694,9514494,3.749,6844648,3.873,3797526,3.873,3819125,3.962,1445604,4.152,8740457,4.465,733470,4.488,1260991,4.488,655951,4.566,2526,4.510,8080622,4.689,27238,4.801,4390916,4.902,2220135,5.170,1306927
!,!,MZ002H-Pool16-P008A2-S078-T12,MZ002H-Pool16-P008A2-S078-T12.d,Sample,,5/22/2016 6:15 AM,,,,,,,1.099,1912334,1.144,3814766,1.166,1479801,1.245,1781336,1.245,1214387,1.278,64931,1.323,13902848,1.323,2715601,1.513,143078,1.357,2040957,1.569,438703,1.838,3300984,2.162,961100,2.005,611334,2.061,6768558,2.162,623883,2.218,95141,2.296,7803,2.218,1441817,2.386,3026887,2.375,4331,2.486,2003859,2.565,248217,2.520,2026209,2.878,522424,2.777,1633458,,,3.012,123104,3.046,2929417,3.090,4802613,3.090,3047745,3.102,334747,3.225,5714549,3.269,3701227,3.269,292151,3.381,177041,3.493,584864,3.493,1014577,3.560,50578,3.571,426038,3.616,863258,3.695,9629293,3.750,6734528,3.874,3732865,3.874,3736975,3.963,1427720,4.153,8313543,4.466,693236,4.478,1200653,4.489,550445,4.802,739,4.511,7849839,4.690,21272,4.802,4169578,4.903,2091819,5.171,1225695
